# x,rho,A0_scalar,C0_scalar,M0_scalar,A0_proca,C0_proca,M0_proca,A0_proca_nr_radial,C0_proca_nr_radial,M0_proca_nr_radial,A0_scalar_sp,C0_scalar_sp,M0_scalar_sp,A2_scalar,C2_scalar,A2_proca,C2_proca
2.246316676647160421e+04,2.590715993389576610e+01,1.000000178069146761e+00,1.000000356138325053e+00,1.999998113200777972e-03,1.000000178069396339e+00,1.000000356138929236e+00,2.000000916358422344e-03,1.000000178073342072e+00,1.000000356144062907e+00,2.000045590683412981e-03,1.000000178069276879e+00,1.000000356138402990e+00,1.999999932150400839e-03,-8.368127225450750912e-31,2.391767343934059595e-20,-2.672975579815754512e-20,-1.047129742439453999e-13
2.248931713523350845e+04,2.593731960785839519e+01,1.000000177862108597e+00,1.000000355724248280e+00,1.999998327491443045e-03,1.000000177862274908e+00,1.000000355724683487e+00,2.000000197606454245e-03,1.000000177866765982e+00,1.000000355730587875e+00,2.000051054752416662e-03,1.000000177862079953e+00,1.000000355724102397e+00,1.999998360770768088e-03,-8.896853290231781303e-31,2.381015665759449048e-20,-2.599853105350132225e-20,-1.017730832205829131e-13
2.251546750399540542e+04,2.596747928182102072e+01,1.000000177655582689e+00,1.000000355311196465e+00,1.999998894512497721e-03,1.000000177655723466e+00,1.000000355311577493e+00,2.000000479334371282e-03,1.000000177659227329e+00,1.000000355316150280e+00,2.000040281102163919e-03,1.000000177655528510e+00,1.000000355310983080e+00,1.999998638915353576e-03,-9.441504724595110046e-31,2.364496223777380631e-20,-2.529064206270015372e-20,-9.892978097570854563e-14
2.254161787275730603e+04,2.599763895578364625e+01,1.000000177449419381e+00,1.000000354898870070e+00,1.999998146338749071e-03,1.000000177449677397e+00,1.000000354899482469e+00,2.000001054385882032e-03,1.000000177450726335e+00,1.000000354900750343e+00,2.000013231977678524e-03,1.000000177449557714e+00,1.000000354898957555e+00,2.000000059849738922e-03,-9.992927718434016873e-31,2.343233624537066972e-20,-2.460277835471793291e-20,-9.616925921188713951e-14
2.256776824151920300e+04,2.602779862974627179e+01,1.000000177243812516e+00,1.000000354487656340e+00,1.999998287018349419e-03,1.000000177244032118e+00,1.000000354488189247e+00,2.000000764983159759e-03,1.000000177245929267e+00,1.000000354490608645e+00,2.000022526819319243e-03,1.000000177243978161e+00,1.000000354487772025e+00,2.000000509494999183e-03,-1.054573619725940207e-30,2.313367797801325796e-20,-2.393049680950751659e-20,-9.347310340920355306e-14
2.259391861028110361e+04,2.605795830370889732e+01,1.000000177038721905e+00,1.000000354077475340e+00,1.999998883102630312e-03,1.000000177038818494e+00,1.000000354077759113e+00,1.999999974269186728e-03,1.000000177042739358e+00,1.000000354082925647e+00,2.000044622843188784e-03,1.000000177038789184e+00,1.000000354077424713e+00,1.999999996763859953e-03,-1.108676973243047140e-30,2.279484087319160892e-20,-2.327475880218540566e-20,-9.084524822381315117e-14
2.262006897904300058e+04,2.608811797767152285e+01,1.000000176833990340e+00,1.000000353668011988e+00,1.999998175563106381e-03,1.000000176834237475e+00,1.000000353668594633e+00,2.000000970675778079e-03,1.000000176838603760e+00,1.000000353674296960e+00,2.000050708669910259e-03,1.000000176833990340e+00,1.000000353667913622e+00,1.999998530487571632e-03,-1.161598936722424213e-30,2.243953474667435438e-20,-2.264249720820847784e-20,-8.831419350387731799e-14
2.264621934780490119e+04,2.611827765163414838e+01,1.000000176629800341e+00,1.000000353259631769e+00,1.999998247694952883e-03,1.000000176630053028e+00,1.000000353260222852e+00,2.000001108894854020e-03,1.000000176633522475e+00,1.000000353264722586e+00,2.000040747201072520e-03,1.000000176629786797e+00,1.000000353259511421e+00,1.999998447916553901e-03,-1.212092780852543235e-30,2.207972194871509291e-20,-2.202450230920210084e-20,-8.584189658812631439e-14
2.267236971656680180e+04,2.614843732559677747e+01,1.000000176426130372e+00,1.000000352852291607e+00,1.999998875324758649e-03,1.000000176426264265e+00,1.000000352852642882e+00,2.000000393159387900e-03,1.000000176427495280e+00,1.000000352854202079e+00,2.000014701338266154e-03,1.000000176426193210e+00,1.000000352852236540e+00,1.999999940314915910e-03,-1.259279535422527710e-30,2.174810360192787264e-20,-2.142059722290532501e-20,-8.342760505986703247e-14
2.269852008532870241e+04,2.617859699955940300e+01,1.000000176222815229e+00,1.000000352445661767e+00,1.999998202679687496e-03,1.000000176223032833e+00,1.000000352446178020e+00,2.000000672320810611e-03,1.000000176224802750e+00,1.000000352448442209e+00,2.000021111954515367e-03,1.000000176222984205e+00,1.000000352445787444e+00,2.000000472030835034e-03,-1.303939146082087184e-30,2.144543773317160351e-20,-2.083605866008210189e-20,-8.109296681573756737e-14
2.272467045409060302e+04,2.620875667352202854e+01,1.000000176020027443e+00,1.000000352040086193e+00,1.999998206525074179e-03,1.000000176020293674e+00,1.000000352040697038e+00,2.000001231536412821e-03,1.000000176023994047e+00,1.000000352045504526e+00,2.000043628909119187e-03,1.000000176020158893e+00,1.000000352040161689e+00,2.000000051828217541e-03,-1.344423538339083486e-30,2.120104519650205765e-20,-2.026805410598045268e-20,-7.882624690389774978e-14
2.275082082285249999e+04,2.623891634748465407e+01,1.000000175817763459e+00,1.000000351635557561e+00,1.999998865874601413e-03,1.000000175817945536e+00,1.000000351635998763e+00,2.000000937070380101e-03,1.000000175822256088e+00,1.000000351641637586e+00,2.000050322120993686e-03,1.000000175817717052e+00,1.000000351635358165e+00,1.999998688391315532e-03,-1.380103324598459866e-30,2.104081966510696509e-20,-1.971295013239134836e-20,-7.661248191101066738e-14
2.277697119161440060e+04,2.626907602144727960e+01,1.000000175615850528e+00,1.000000351231731921e+00,1.999998232641476623e-03,1.000000175616019948e+00,1.000000351232145590e+00,2.000000162079088473e-03,1.000000175619588649e+00,1.000000351236840945e+00,2.000041155133161670e-03,1.000000175615821441e+00,1.000000351231592477e+00,1.999998253295613877e-03,-1.412386283742546733e-30,2.092247831021868801e-20,-1.917158268749859759e-20,-7.445507356014351204e-14
2.280312156037629757e+04,2.629923569540990513e+01,1.000000175414450521e+00,1.000000350828931683e+00,1.999998168699766623e-03,1.000000175414710979e+00,1.000000350829524987e+00,2.000001138331150737e-03,1.000000175415991732e+00,1.000000350831115048e+00,2.000016091488646380e-03,1.000000175414564207e+00,1.000000350828986750e+00,1.999999815457793872e-03,-1.439471064692646165e-30,2.084481293135439828e-20,-1.864960517835572134e-20,-7.237711745188527328e-14
2.282927192913819817e+04,2.632939536937253067e+01,1.000000175213577425e+00,1.000000350427185714e+00,1.999998851316133266e-03,1.000000175213788589e+00,1.000000350427678431e+00,2.000001261681108155e-03,1.000000175215371767e+00,1.000000350429667284e+00,2.000019684718442985e-03,1.000000175213684672e+00,1.000000350427192153e+00,2.000000427371708377e-03,-1.460851934782966454e-30,2.072208223921430178e-20,-1.813943612483289043e-20,-7.034749307744131526e-14
2.285542229790009878e+04,2.635955504333515975e+01,1.000000175013052273e+00,1.000000350026135409e+00,1.999998258498036138e-03,1.000000175013252779e+00,1.000000350026604368e+00,2.000000549825867602e-03,1.000000175016902748e+00,1.000000350031392538e+00,2.000042611792297430e-03,1.000000175013182613e+00,1.000000350026207352e+00,2.000000097655738138e-03,-1.478391147275077122e-30,2.056408653310082449e-20,-1.764092866500867752e-20,-6.836558008224700763e-14
2.288157266666199939e+04,2.638971471729778528e+01,1.000000174813025833e+00,1.000000349626082308e+00,1.999998127535694472e-03,1.000000174813262310e+00,1.000000349626621654e+00,2.000000833024292816e-03,1.000000174817520460e+00,1.000000349632204300e+00,2.000049898341536847e-03,1.000000174813057141e+00,1.000000349626030127e+00,1.999998834850378292e-03,-1.490323562832391923e-30,2.034864390826083256e-20,-1.715848463185739709e-20,-6.644932672581349303e-14
2.290772303542389636e+04,2.641987439126041082e+01,1.000000174613530080e+00,1.000000349227090357e+00,1.999998842950348639e-03,1.000000174613750792e+00,1.000000349227597063e+00,2.000001370958895495e-03,1.000000174617224458e+00,1.000000349232102570e+00,2.000041508535919683e-03,1.000000174613430826e+00,1.000000349226823015e+00,1.999998055212549170e-03,-1.496195768134244643e-30,2.010252483045052115e-20,-1.668968438087350230e-20,-6.458877448292134651e-14
2.293387340418579697e+04,2.645003406522303635e+01,1.000000174414378273e+00,1.000000348828786745e+00,1.999998286770120030e-03,1.000000174414621412e+00,1.000000348829336305e+00,2.000001074827835283e-03,1.000000174416015186e+00,1.000000348831087571e+00,2.000017406545201784e-03,1.000000174414469756e+00,1.000000348828806285e+00,1.999999685481981641e-03,-1.498144832752013553e-30,1.984656182210641644e-20,-1.623155873693752283e-20,-6.277177120603264356e-14
2.296002377294769394e+04,2.648019373918566188e+01,1.000000174215711191e+00,1.000000348431452801e+00,1.999998087329701857e-03,1.000000174215905924e+00,1.000000348431903108e+00,2.000000322868217013e-03,1.000000174217436921e+00,1.000000348433884412e+00,2.000018247453503976e-03,1.000000174215880167e+00,1.000000348431587138e+00,2.000000375768536121e-03,-1.494575907080540313e-30,1.958780386631173069e-20,-1.578483251243556182e-20,-6.100124973451372901e-14
2.298617414170959455e+04,2.651035341314828742e+01,1.000000174017578125e+00,1.000000348035186670e+00,1.999998828905759796e-03,1.000000174017790622e+00,1.000000348035670727e+00,2.000001271148685051e-03,1.000000174021266952e+00,1.000000348040192222e+00,2.000041574081672970e-03,1.000000174017661392e+00,1.000000348035163800e+00,2.000000134548267968e-03,-1.485061758414201715e-30,1.935092593273457732e-20,-1.535411223619623930e-20,-5.929591438499836544e-14
2.301232451047149152e+04,2.654051308711091295e+01,1.000000173819785676e+00,1.000000347639601550e+00,1.999998309694372371e-03,1.000000173820053018e+00,1.000000347640194187e+00,2.000001385771400016e-03,1.000000173824199257e+00,1.000000347645602083e+00,2.000049440241285972e-03,1.000000173819812987e+00,1.000000347639534493e+00,1.999998970221070812e-03,-1.471838724959712815e-30,1.913641699140628960e-20,-1.493316042775043520e-20,-5.763031851958523815e-14
2.303847487923339577e+04,2.657067276107354203e+01,1.000000173622464406e+00,1.000000347244959009e+00,1.999998044480279062e-03,1.000000173622692889e+00,1.000000347245471932e+00,2.000000676440556822e-03,1.000000173626233613e+00,1.000000347250114219e+00,2.000041810714552493e-03,1.000000173622417554e+00,1.000000347244808463e+00,1.999997853821550674e-03,-1.453566433789153861e-30,1.896105055723590177e-20,-1.452185522526249331e-20,-5.600395089601107104e-14
2.306462524799529274e+04,2.660083243503616757e+01,1.000000173425680261e+00,1.000000346851390720e+00,1.999998814826332069e-03,1.000000173425866556e+00,1.000000346851817712e+00,2.000000963243396546e-03,1.000000173427370243e+00,1.000000346853728628e+00,2.000018650283683346e-03,1.000000173425714012e+00,1.000000346851303235e+00,1.999999550583958768e-03,-1.429852104666686354e-30,1.885046288936050618e-20,-1.412386642010441938e-20,-5.443168540482482556e-14
2.309077561675719335e+04,2.663099210899879310e+01,1.000000173229233402e+00,1.000000346458496558e+00,1.999998333292184877e-03,1.000000173229506517e+00,1.000000346459096301e+00,2.000001486509206568e-03,1.000000173230803036e+00,1.000000346460703238e+00,2.000016802220126125e-03,1.000000173229375289e+00,1.000000346458581602e+00,2.000000317463697299e-03,-1.402869107724951880e-30,1.876767651854256711e-20,-1.373713023810242007e-20,-5.290508263528364098e-14
2.311692598551909396e+04,2.666115178296141863e+01,1.000000173033244399e+00,1.000000346066518553e+00,1.999998005431241621e-03,1.000000173033519735e+00,1.000000346067120960e+00,2.000001187884234161e-03,1.000000173036892370e+00,1.000000346071514779e+00,2.000040518081796451e-03,1.000000173033401163e+00,1.000000346066642454e+00,2.000000162797615708e-03,-1.371572988598648928e-30,1.871158908061830937e-20,-1.335922202759890457e-20,-5.141427913279965776e-14
2.314307635428099093e+04,2.669131145692404417e+01,1.000000172837795409e+00,1.000000345675620794e+00,1.999998802445319187e-03,1.000000172837938184e+00,1.000000345675955860e+00,2.000000454567990929e-03,1.000000172842099300e+00,1.000000345681444136e+00,2.000048950441066491e-03,1.000000172837790746e+00,1.000000345675483571e+00,1.999999094848072673e-03,-1.335636898800955766e-30,1.862047493444231715e-20,-1.299076858501985849e-20,-4.996179704642356889e-14
2.316922672304289154e+04,2.672147113088666970e+01,1.000000172642680152e+00,1.000000345285390280e+00,1.999998354567377856e-03,1.000000172642941276e+00,1.000000345285961156e+00,2.000001379593232664e-03,1.000000172646423602e+00,1.000000345290490644e+00,2.000042064678722933e-03,1.000000172642589558e+00,1.000000345285164238e+00,1.999997649271215670e-03,-1.297029879692595741e-30,1.850326877765928383e-20,-1.263552055731330377e-20,-4.856277479720522593e-14
2.319537709180478851e+04,2.675163080484929523e+01,1.000000172448009872e+00,1.000000344896049276e+00,1.999997963777967042e-03,1.000000172448313629e+00,1.000000344896704307e+00,2.000001486657273456e-03,1.000000172449865277e+00,1.000000344898654525e+00,2.000019826175552465e-03,1.000000172448104907e+00,1.000000344896093685e+00,1.999999410953347441e-03,-1.255010168426184199e-30,1.834790609877659195e-20,-1.228834912987575748e-20,-4.719641421319827296e-14
2.322152746056669275e+04,2.678179047881192432e+01,1.000000172253882491e+00,1.000000344507794736e+00,1.999998787050708687e-03,1.000000172254054354e+00,1.000000344508184202e+00,2.000000782505871339e-03,1.000000172255279374e+00,1.000000344509742289e+00,2.000015350830554230e-03,1.000000172253979080e+00,1.000000344507793848e+00,2.000000252691363101e-03,-1.209360768984824055e-30,1.816925136678751203e-20,-1.194915324584450988e-20,-4.586229415832917687e-14
2.324767782932858972e+04,2.681195015277454985e+01,1.000000172060085513e+00,1.000000344120200779e+00,1.999998373077202171e-03,1.000000172060317549e+00,1.000000344120709261e+00,2.000001070233404111e-03,1.000000172063589376e+00,1.000000344124980955e+00,2.000039445846096050e-03,1.000000172060211634e+00,1.000000344120263174e+00,2.000000182685931528e-03,-1.161731557152581738e-30,1.798494181045905650e-20,-1.162099058697547070e-20,-4.457273506814143215e-14
2.327382819809049033e+04,2.684210982673717538e+01,1.000000171866720633e+00,1.000000343733471020e+00,1.999997920829832843e-03,1.000000171867035048e+00,1.000000343734142927e+00,2.000001579652048098e-03,1.000000171871031629e+00,1.000000343739352093e+00,2.000048431305622657e-03,1.000000171866801901e+00,1.000000343733499664e+00,1.999999209064863646e-03,-1.111663937099721973e-30,1.779888624661071456e-20,-1.130210349031050431e-20,-4.332059426756144217e-14
2.329997856685238730e+04,2.687226950069980091e+01,1.000000171673901761e+00,1.000000343347833054e+00,1.999998773006119411e-03,1.000000171674116922e+00,1.000000343348305343e+00,2.000001279632051838e-03,1.000000171677606353e+00,1.000000343352855481e+00,2.000042273175010876e-03,1.000000171673758098e+00,1.000000343347513310e+00,1.999997441704758159e-03,-1.059097490298391677e-30,1.762973159345338633e-20,-1.099051334425032752e-20,-4.209787046424172419e-14
2.332612893561428791e+04,2.690242917466242645e+01,1.000000171481409739e+00,1.000000342962849009e+00,1.999998393674480394e-03,1.000000171481595590e+00,1.000000342963261346e+00,2.000000561270574330e-03,1.000000171483313327e+00,1.000000342965491340e+00,2.000020937420137097e-03,1.000000171481455258e+00,1.000000342962803268e+00,1.999999266773174432e-03,-1.005278212181667807e-30,1.747777108178876420e-20,-1.068676085993658279e-20,-4.090672752344394115e-14
2.335227930437618488e+04,2.693258884862505198e+01,1.000000171289337159e+00,1.000000342578703627e+00,1.999997879368174518e-03,1.000000171289644468e+00,1.000000342579358215e+00,2.000001467559536176e-03,1.000000171290679418e+00,1.000000342580628088e+00,2.000013894878604516e-03,1.000000171289505024e+00,1.000000342578850843e+00,2.000000181677793077e-03,-9.499929773177734946e-31,1.735196506478683004e-20,-1.039389750934303250e-20,-3.975941007093790484e-14
2.337842967313808549e+04,2.696274852258767751e+01,1.000000171097813473e+00,1.000000342195656033e+00,1.999998757141177672e-03,1.000000171098053725e+00,1.000000342196175618e+00,2.000001565501489768e-03,1.000000171101172119e+00,1.000000342200219050e+00,2.000038359206218145e-03,1.000000171097907176e+00,1.000000342195654479e+00,2.000000194486055774e-03,-8.933794723612211551e-31,1.727578589944334827e-20,-1.010770843993637616e-20,-3.863892651866212735e-14
2.340458004189998610e+04,2.699290819655030660e+01,1.000000170906613306e+00,1.000000341813255700e+00,1.999998413711427322e-03,1.000000170906822694e+00,1.000000341813712446e+00,2.000000864031260643e-03,1.000000170910811503e+00,1.000000341818956473e+00,2.000047884972599999e-03,1.000000170906661046e+00,1.000000341813212623e+00,1.999999313194127451e-03,-8.362267726651834004e-31,1.721786781460641314e-20,-9.828109896946451644e-21,-3.754493010525040817e-14
2.343073041066188671e+04,2.702306787051293213e+01,1.000000170715820147e+00,1.000000341431669160e+00,1.999997837273602766e-03,1.000000170716103476e+00,1.000000341432272677e+00,2.000001156575325571e-03,1.000000170719598014e+00,1.000000341436841023e+00,2.000042438715609466e-03,1.000000170715765968e+00,1.000000341431523276e+00,1.999997545727594944e-03,-7.785188019152090765e-31,1.717737877329202260e-20,-9.557648075200828371e-21,-3.648762153864693313e-14
2.345688077942378368e+04,2.705322754447555766e+01,1.000000170525578547e+00,1.000000341051185959e+00,1.999998741750921762e-03,1.000000170525826571e+00,1.000000341051717978e+00,2.000001650683552994e-03,1.000000170527531429e+00,1.000000341053872699e+00,2.000021986973103769e-03,1.000000170525581655e+00,1.000000341051065167e+00,1.999999118220113520e-03,-7.206216312200923243e-31,1.710975743480898310e-20,-9.294828113940588407e-21,-3.546096317708282519e-14
2.348303114818568429e+04,2.708338721843818320e+01,1.000000170335657135e+00,1.000000340671343357e+00,1.999998430839292855e-03,1.000000170335905603e+00,1.000000340671874932e+00,2.000001348229162035e-03,1.000000170336820871e+00,1.000000340672996257e+00,2.000012435765881943e-03,1.000000170335770822e+00,1.000000340671387544e+00,2.000000104641635242e-03,-6.628456848480322602e-31,1.702291737088760454e-20,-9.038036499819316318e-21,-3.445846796584468660e-14
2.350918151694758490e+04,2.711354689240080873e+01,1.000000170146130740e+00,1.000000340292290124e+00,1.999997795377905351e-03,1.000000170146373657e+00,1.000000340292809931e+00,2.000000650765451551e-03,1.000000170149459189e+00,1.000000340296865797e+00,2.000037259797888579e-03,1.000000170146306155e+00,1.000000340292453105e+00,2.000000198461863304e-03,-6.053192452156183957e-31,1.691089806092923862e-20,-8.787738620990028478e-21,-3.348198832902778245e-14
2.353533188570948187e+04,2.714370656636343426e+01,1.000000169957158347e+00,1.000000339914345338e+00,1.999998724339986655e-03,1.000000169957397489e+00,1.000000339914856484e+00,2.000001538483620490e-03,1.000000169961258401e+00,1.000000339919896009e+00,2.000047313378122953e-03,1.000000169957187435e+00,1.000000339914260739e+00,1.999999407548145106e-03,-5.486518298678910699e-31,1.678128201815731798e-20,-8.546415238982875186e-21,-3.254142201690477386e-14
2.356148225447138248e+04,2.717386624032605980e+01,1.000000169768503033e+00,1.000000339537034932e+00,1.999998445733089554e-03,1.000000169768773262e+00,1.000000339537607141e+00,2.000001629222550748e-03,1.000000169772219172e+00,1.000000339542088001e+00,2.000042563603680705e-03,1.000000169768414215e+00,1.000000339536808891e+00,1.999997739698772172e-03,-4.926827283243406777e-31,1.664863272432623112e-20,-8.310604489295533249e-21,-3.162289317388460670e-14
2.358763262323328308e+04,2.720402591428868888e+01,1.000000169580230747e+00,1.000000339160489915e+00,1.999997752378963271e-03,1.000000169580500531e+00,1.000000339161060348e+00,2.000000934164203065e-03,1.000000169582340837e+00,1.000000339163440666e+00,2.000022977571656608e-03,1.000000169580304910e+00,1.000000339160520779e+00,1.999998965464729658e-03,-4.376328883449814597e-31,1.651492620135255298e-20,-8.080236996581372577e-21,-3.072611639923359705e-14
2.361378299199518369e+04,2.723418558825131441e+01,1.000000169392514904e+00,1.000000338785058451e+00,1.999998705509350820e-03,1.000000169392728733e+00,1.000000338785515863e+00,2.000001230164615614e-03,1.000000169393525429e+00,1.000000338786489973e+00,2.000010974724838585e-03,1.000000169392597726e+00,1.000000338785046905e+00,2.000000021794203203e-03,-3.843531967094619502e-31,1.639421458588553482e-20,-7.857431827042141885e-21,-2.985953360437713082e-14
2.363993336075708066e+04,2.726434526221393995e+01,1.000000169205113254e+00,1.000000338410254930e+00,1.999998462244009356e-03,1.000000169205388145e+00,1.000000338410833578e+00,2.000001711449081020e-03,1.000000169208272949e+00,1.000000338414566148e+00,2.000036149083699553e-03,1.000000169205231160e+00,1.000000338410304224e+00,2.000000194868589622e-03,-3.322451144812068671e-31,1.628664945904192931e-20,-7.640919329624938523e-21,-2.901804730955293551e-14
2.366608372951898127e+04,2.729450493617656548e+01,1.000000169018082419e+00,1.000000338036193481e+00,1.999997707533539455e-03,1.000000169018395058e+00,1.000000338036846737e+00,2.000001407001592534e-03,1.000000169022195795e+00,1.000000338041817427e+00,2.000046718279362753e-03,1.000000169018204765e+00,1.000000338036291181e+00,1.999999492429169624e-03,-2.815755457808143271e-31,1.619643563049738250e-20,-7.429384617951231224e-21,-2.819640106610239151e-14
2.369223409828087824e+04,2.732466461013919101e+01,1.000000168831610914e+00,1.000000337663250249e+00,1.999998686478388250e-03,1.000000168831783220e+00,1.000000337663622174e+00,2.000000727642699174e-03,1.000000168835293524e+00,1.000000337668243811e+00,2.000042649955768078e-03,1.000000168831517877e+00,1.000000337663006000e+00,1.999997922149648194e-03,-2.334174865497587674e-31,1.614408640345591151e-20,-7.223227398993082568e-21,-2.739617745724886875e-14
2.371838446704277885e+04,2.735482428410181654e+01,1.000000168645450271e+00,1.000000337290928742e+00,1.999998477018771498e-03,1.000000168645713172e+00,1.000000337291481411e+00,2.000001594810042315e-03,1.000000168647566579e+00,1.000000337293845298e+00,2.000023911756856725e-03,1.000000168645449827e+00,1.000000337290819941e+00,1.999998808671701878e-03,-1.867891565663459787e-31,1.610357727153595391e-20,-7.024462948021767728e-21,-2.662537212042529642e-14
2.374453483580467582e+04,2.738498395806444208e+01,1.000000168459648897e+00,1.000000336919326216e+00,1.999997663402320377e-03,1.000000168459987071e+00,1.000000336920028543e+00,2.000001678293690261e-03,1.000000168460618566e+00,1.000000336920760180e+00,2.000009512839085509e-03,1.000000168459811656e+00,1.000000336919480537e+00,1.999999933339745902e-03,-1.419644061457059618e-31,1.607436518284287536e-20,-6.830249392119105072e-21,-2.587265830288607814e-14
2.377068520456658007e+04,2.741514363202707116e+01,1.000000168274409074e+00,1.000000336548846569e+00,1.999998666554669759e-03,1.000000168274604251e+00,1.000000336549262236e+00,2.000000986302651572e-03,1.000000168277440205e+00,1.000000336552973046e+00,2.000035028373195554e-03,1.000000168274508328e+00,1.000000336548860114e+00,2.000000183953142691e-03,-1.002034527695765893e-31,1.602423647113337426e-20,-6.640529298746774551e-21,-2.513780120414072038e-14
2.379683557332847704e+04,2.744530330598969670e+01,1.000000168089477226e+00,1.000000336178982652e+00,1.999998490045762876e-03,1.000000168089712371e+00,1.000000336179477145e+00,2.000001287902028555e-03,1.000000168093450492e+00,1.000000336184374561e+00,2.000046101274458553e-03,1.000000168089539621e+00,1.000000336178957339e+00,1.999999568129782503e-03,-6.021194976475921259e-32,1.596001138951688851e-20,-6.457065277003935635e-21,-2.442778412669281382e-14
2.382298594209037765e+04,2.747546297995232223e+01,1.000000167904893322e+00,1.000000335809814844e+00,1.999997620712577577e-03,1.000000167905240378e+00,1.000000335810532714e+00,2.000001754664317098e-03,1.000000167908649651e+00,1.000000335814964947e+00,2.000042699721612301e-03,1.000000167904904869e+00,1.000000335809770435e+00,1.999998093421426204e-03,-2.224090716731018408e-32,1.587928417936650048e-20,-6.278780337822539353e-21,-2.373830826702968477e-14
2.384913631085227462e+04,2.750562265391494776e+01,1.000000167720873190e+00,1.000000335441774579e+00,1.999998648494852663e-03,1.000000167721108113e+00,1.000000335442267518e+00,2.000001449852466858e-03,1.000000167723037459e+00,1.000000335444743982e+00,2.000024791893391558e-03,1.000000167720844990e+00,1.000000335441619814e+00,1.999998648000044042e-03,1.230994352135679733e-32,1.578530845948581818e-20,-6.104603676749718679e-21,-2.306511670321219287e-14
2.387528667961417523e+04,2.753578232787757329e+01,1.000000167537157925e+00,1.000000335074343827e+00,1.999998502156770819e-03,1.000000167537349549e+00,1.000000335074749502e+00,2.000000789701635723e-03,1.000000167537929752e+00,1.000000335075465818e+00,2.000008051061258254e-03,1.000000167537241857e+00,1.000000335074346935e+00,1.999999839475707399e-03,4.496626661190040881e-32,1.568988377114769478e-20,-5.934877905844349997e-21,-2.240955891569964451e-14
2.390143704837607584e+04,2.756594200184019883e+01,1.000000167353779279e+00,1.000000334707586758e+00,1.999997575769893454e-03,1.000000167354119229e+00,1.000000334708288419e+00,2.000001638420123139e-03,1.000000167356790648e+00,1.000000334711746541e+00,2.000033898840564064e-03,1.000000167353968017e+00,1.000000334707781269e+00,2.000000165954404774e-03,7.551997727553109757e-32,1.559382095215832587e-20,-5.771238931265320632e-21,-2.177808988115941694e-14
2.392758741713797281e+04,2.759610167580282436e+01,1.000000167170966847e+00,1.000000334341961894e+00,1.999998626702876887e-03,1.000000167171225085e+00,1.000000334342499242e+00,2.000001716207547211e-03,1.000000167174853738e+00,1.000000334347229458e+00,2.000045463820097121e-03,1.000000167171023246e+00,1.000000334341921482e+00,1.999999634933246739e-03,1.024886832135826035e-31,1.550771903824300148e-20,-5.611355064447197669e-21,-2.116146743520855270e-14
2.395373778589987342e+04,2.762626134976545345e+01,1.000000166988456174e+00,1.000000333976940325e+00,1.999998512476458632e-03,1.000000166988666450e+00,1.000000333977381084e+00,2.000001030927426801e-03,1.000000166992119022e+00,1.000000333981914569e+00,2.000042714701668993e-03,1.000000166988406658e+00,1.000000333976765354e+00,1.999998253844614392e-03,1.275430370131188713e-31,1.543162857491326745e-20,-5.455178785716880407e-21,-2.055949848520632260e-14
2.397988815466177402e+04,2.765642102372807898e+01,1.000000166806271462e+00,1.000000333612570680e+00,1.999997532460301430e-03,1.000000166806588320e+00,1.000000333613224379e+00,2.000001331565820321e-03,1.000000166808586277e+00,1.000000333615801651e+00,2.000025620187092547e-03,1.000000166806322976e+00,1.000000333612585113e+00,1.999998483603316040e-03,1.505286493797483271e-31,1.536696259036981172e-20,-5.304175409832974913e-21,-1.997795725741327995e-14
2.400603852342367463e+04,2.768658069769070451e+01,1.000000166624654740e+00,1.000000333249337237e+00,1.999998607175455106e-03,1.000000166624919862e+00,1.000000333249886797e+00,2.000001789431024839e-03,1.000000166625292009e+00,1.000000333250272710e+00,2.000006590228735597e-03,1.000000166624721354e+00,1.000000333249312368e+00,1.999999740392971459e-03,1.699423168317662305e-31,1.533107727798258575e-20,-5.157432496394890758e-21,-1.941322245443397089e-14
2.403218889218557160e+04,2.771674037165333004e+01,1.000000166443336891e+00,1.000000332886701315e+00,1.999998522489851091e-03,1.000000166443583360e+00,1.000000332887213128e+00,2.000001484090779130e-03,1.000000166446158634e+00,1.000000332890554677e+00,2.000032761540226391e-03,1.000000166443443916e+00,1.000000332886735288e+00,2.000000141103519969e-03,1.875134430618742294e-31,1.530274440792371441e-20,-5.014078598699493325e-21,-1.886184852956570178e-14
2.405833926094747221e+04,2.774690004561595558e+01,1.000000166262334123e+00,1.000000332524695779e+00,1.999997487777460670e-03,1.000000166262613011e+00,1.000000332525271762e+00,2.000000842568806867e-03,1.000000166266240109e+00,1.000000332530051272e+00,2.000044807247020398e-03,1.000000166262489776e+00,1.000000332524852098e+00,1.999999693113827318e-03,2.031438382036927565e-31,1.528167210866154606e-20,-4.874406839840217705e-21,-1.832498414512816374e-14
2.408448962970936918e+04,2.777705971957858111e+01,1.000000166081901565e+00,1.000000332163830663e+00,1.999998586393818712e-03,1.000000166082157804e+00,1.000000332164361128e+00,2.000001672092296696e-03,1.000000166085536879e+00,1.000000332168763384e+00,2.000042696562604957e-03,1.000000166081858932e+00,1.000000332163661909e+00,1.999998403739399779e-03,2.153720797528553314e-31,1.524453409925778099e-20,-4.739744179861448494e-21,-1.780783717392398503e-14
