# x,rho,A0_scalar,C0_scalar,M0_scalar,A0_proca,C0_proca,M0_proca,A0_proca_nr_radial,C0_proca_nr_radial,M0_proca_nr_radial,A0_scalar_sp,C0_scalar_sp,M0_scalar_sp,A2_scalar,C2_scalar,A2_proca,C2_proca
1.840065340171816217e+02,2.168916279997233687e+01,1.002178611221479443e+00,1.004361968794953652e+00,2.000036197872853416e-01,1.002178542974713427e+00,1.004361899843345007e+00,1.999973681309447082e-01,1.002173877538327984e+00,1.004347777345291570e+00,2.000038356027603048e-01,1.002173877895150111e+00,1.004347752422533047e+00,2.000038684315703086e-01,-4.582530454910540692e-19,-3.778892852789521553e-17,-1.519195580082545070e-10,-6.787834756786190804e-08
1.842664302516691919e+02,2.171979721070676206e+01,1.002175530767458245e+00,1.004355794472038488e+00,2.000035303771639239e-01,1.002175465035677560e+00,1.004355728748458576e+00,1.999975005611224488e-01,1.002170796364149741e+00,1.004341624393498833e+00,2.000024484125963176e-01,1.002170810546299196e+00,1.004341618550207649e+00,2.000037550596200364e-01,-4.327997433158942546e-19,-3.570086000322311805e-17,-1.480321172870218811e-10,-6.606268004845952710e-08
1.845263264861567336e+02,2.175043162144118725e+01,1.002172459735557686e+00,1.004349639054881616e+00,2.000035076534292799e-01,1.002172394404572398e+00,1.004349572357959852e+00,1.999975061141994193e-01,1.002167697837016425e+00,1.004335454088750801e+00,1.999986593983116845e-01,1.002167750210808839e+00,1.004335499786502828e+00,2.000034915700705240e-01,-4.088810075014529611e-19,-3.373876605544738362e-17,-1.442274659340755406e-10,-6.428776678565075708e-08
1.847862227206442753e+02,2.178106603217561243e+01,1.002169398792994937e+00,1.004343503882137334e+00,2.000036166615457578e-01,1.002169335788860360e+00,1.004343440141595156e+00,1.999978206879918785e-01,1.002164663564353742e+00,1.004329375270986535e+00,2.000000017589640966e-01,1.002164702979423394e+00,1.004329404228279543e+00,2.000036434398941021e-01,-3.864654657157509910e-19,-3.190169789927960597e-17,-1.405550727749934799e-10,-6.257781318374398812e-08
1.850461189551318171e+02,2.181170044291003407e+01,1.002166344560192934e+00,1.004337382172576953e+00,2.000035499890944202e-01,1.002166284359434778e+00,1.004337322382262920e+00,1.999980040851414009e-01,1.002161661157588979e+00,1.004323344643957006e+00,2.000035038539458299e-01,1.002161664658073326e+00,1.004323326260217586e+00,2.000038277294705902e-01,-3.650041829345243358e-19,-3.014388021383309822e-17,-1.369595468823535280e-10,-6.090552967808917030e-08
1.853060151896193588e+02,2.184233485364445926e+01,1.002163298884878984e+00,1.004331277633633279e+00,2.000034807037527063e-01,1.002163240102622366e+00,1.004331219052043922e+00,1.999980578385034680e-01,1.002158641765035885e+00,1.004317297031139145e+00,2.000046518503489079e-01,1.002158633225752826e+00,1.004317263163284180e+00,2.000038606600874624e-01,-3.447226393976085349e-19,-2.848393698414507785e-17,-1.334400192833623233e-10,-5.927046355022391320e-08
1.855659114241069290e+02,2.187296926437888445e+01,1.002160263917764471e+00,1.004325194580569791e+00,2.000036108243967437e-01,1.002160205426291473e+00,1.004325134993714785e+00,1.999982071841338305e-01,1.002155605386694681e+00,1.004311232432533174e+00,2.000034391263597333e-01,1.002155608671763121e+00,1.004311214898941484e+00,2.000037439247089321e-01,-3.258249572883087188e-19,-2.693743334949467722e-17,-1.300200369243304442e-10,-5.768407233279342033e-08
1.858258076585944423e+02,2.190360367511330608e+01,1.002157235573081007e+00,1.004319124815274078e+00,2.000035665303563082e-01,1.002157180176292961e+00,1.004319069895603711e+00,1.999984415888865219e-01,1.002152552022565146e+00,1.004305150848139094e+00,1.999998590601647364e-01,1.002152590985261771e+00,1.004305181428603477e+00,2.000034791974439619e-01,-3.077447247529877978e-19,-2.545748766285877568e-17,-1.266952070636193576e-10,-5.614410542852564125e-08
1.860857038930819840e+02,2.193423808584773127e+01,1.002154214941602284e+00,1.004313070526332785e+00,2.000034514490432180e-01,1.002154162003583204e+00,1.004313019032057941e+00,1.999985470973228985e-01,1.002149552098337004e+00,1.004299146202408899e+00,2.000004576369416309e-01,1.002149586393713987e+00,1.004299171032142057e+00,2.000036485766224503e-01,-2.905992168995484676e-19,-2.405343503477417669e-17,-1.234404763639877544e-10,-5.463829061844185208e-08
1.863456001275695542e+02,2.196487249658215646e+01,1.002151205620944729e+00,1.004307038932122698e+00,2.000036023428047316e-01,1.002151150955496117e+00,1.004306982497879863e+00,1.999985308527138794e-01,1.002146592827951155e+00,1.004293201350620501e+00,2.000040643770529536e-01,1.002146590262428916e+00,1.004293177507350254e+00,2.000038253401631161e-01,-2.747218350750558959e-19,-2.275193196487522520e-17,-1.202556113046256101e-10,-5.316648806253421023e-08
1.866054963620570959e+02,2.199550690731658165e+01,1.002148202836893098e+00,1.004301020453290727e+00,2.000035800743001912e-01,1.002148151559635325e+00,1.004300969397336818e+00,1.999988162542764847e-01,1.002143616928728331e+00,1.004287239869995352e+00,2.000053504977283569e-01,1.002143600877737795e+00,1.004287198545637194e+00,2.000038528962010675e-01,-2.595238343848153747e-19,-2.150609881491361066e-17,-1.171817442476413848e-10,-5.174860418181727172e-08
1.868653925965446092e+02,2.202614131805100328e+01,1.002145206941621014e+00,1.004295015796441204e+00,2.000034199486026287e-01,1.002145159147232789e+00,1.004294970340058768e+00,1.999989734874522973e-01,1.002140624400668312e+00,1.004281261760533006e+00,2.000043095163096529e-01,1.002140618229229618e+00,1.004281234109518195e+00,2.000037329021533417e-01,-2.450304716951096335e-19,-2.031817235052436057e-17,-1.141725129602835706e-10,-5.036205052125471269e-08
1.871252888310321794e+02,2.205677572878542847e+01,1.002142222943957162e+00,1.004289035011373121e+00,2.000035912821098438e-01,1.002142173705078410e+00,1.004288985299133907e+00,1.999990040370301647e-01,1.002137615243771096e+00,1.004275267022233242e+00,2.000009349501385425e-01,1.002137642306355492e+00,1.004275284161463722e+00,2.000034669971048340e-01,-2.316480055656730609e-19,-1.922289306365806901e-17,-1.112271825383548517e-10,-4.900644917774473852e-08
1.873851850655197211e+02,2.208741013951985366e+01,1.002139245398546707e+00,1.004283067172254906e+00,2.000035906925319296e-01,1.002139197596303211e+00,1.004283019025588253e+00,1.999991310770327657e-01,1.002134649142939482e+00,1.004269335253283213e+00,2.000008123498420165e-01,1.002134679465887857e+00,1.004269357154447651e+00,2.000036533854772924e-01,-2.188268066011770254e-19,-1.817416543841370061e-17,-1.083657391409195220e-10,-4.769142115561476744e-08
1.876450813000072628e+02,2.211804455025427529e+01,1.002136274300967189e+00,1.004277112270202998e+00,2.000034202752115908e-01,1.002136230625232827e+00,1.004277071124623832e+00,1.999993399586429410e-01,1.002131732107053530e+00,1.004263474381847931e+00,2.000045222689550983e-01,1.002131724651974087e+00,1.004263446325298847e+00,2.000038228144465358e-01,-2.065622429987589907e-19,-1.717155769386103935e-17,-1.055840655056422344e-10,-4.641489248296236524e-08
1.879049775344948046e+02,2.214867896098870048e+01,1.002133314944149811e+00,1.004271180924923179e+00,2.000035777060338027e-01,1.002133270532328480e+00,1.004271137052493712e+00,1.999994228508458205e-01,1.002128798789410524e+00,1.004257597228655374e+00,2.000059443498255762e-01,1.002128776446117531e+00,1.004257549759627333e+00,2.000038451418359731e-01,-1.952553147618601429e-19,-1.624733223868452358e-17,-1.028613061420143599e-10,-4.516675845823237606e-08
1.881648737689823463e+02,2.217931337172312567e+01,1.002130362320772017e+00,1.004265263089589411e+00,2.000035984549644874e-01,1.002130317386441538e+00,1.004265216947284323e+00,1.999993888784196427e-01,1.002125849190010465e+00,1.004251703793705985e+00,2.000050722451024166e-01,1.002125834838186069e+00,1.004251667420967609e+00,2.000037219905031749e-01,-1.844642224917745520e-19,-1.536461286617841921e-17,-1.001974481337878956e-10,-4.394699155573896205e-08
1.884247700034699164e+02,2.220994778245755086e+01,1.002127416062420950e+00,1.004259358025006987e+00,2.000034505783796768e-01,1.002127375542491539e+00,1.004259319562958774e+00,1.999996492900776301e-01,1.002122883308853130e+00,1.004245794076999321e+00,2.000018996074346411e-01,1.002122899817914581e+00,1.004245799272809991e+00,2.000034549654794991e-01,-1.741543694005949605e-19,-1.452064951926349267e-17,-9.762665503806734726e-11,-4.277195027497387208e-08
1.886846662379574298e+02,2.224058219319197249e+01,1.002124480694468911e+00,1.004253474810736568e+00,2.000035616768184865e-01,1.002124440486077628e+00,1.004253435823073692e+00,1.999997843898204952e-01,1.002119950513844060e+00,1.004239933916507788e+00,2.000010775728319479e-01,1.002119977864298628e+00,1.004239953931763019e+00,2.000036578785301944e-01,-1.646137842694795996e-19,-1.373892846006068967e-17,-9.511016041310620883e-11,-4.162294985148050733e-08
1.889445624724449715e+02,2.227121660392639768e+01,1.002121552681783934e+00,1.004247606353853683e+00,2.000036034297261178e-01,1.002121512204440901e+00,1.004247565701686495e+00,1.999997956167342827e-01,1.002117074833356103e+00,1.004234155277933249e+00,2.000048890549490088e-01,1.002117063518965123e+00,1.004234124098522640e+00,2.000038201586263054e-01,-1.555446713319021170e-19,-1.299599969169600593e-17,-9.264734345737277802e-11,-4.049967506093008188e-08
1.892044587069325416e+02,2.230185101466082287e+01,1.002118630952729905e+00,1.004241750504237363e+00,2.000034777469004155e-01,1.002118593017003345e+00,1.004241713860433816e+00,1.999999041009678236e-01,1.002114183208652198e+00,1.004228360695142985e+00,2.000064448001562523e-01,1.002114155646919524e+00,1.004228308237320899e+00,2.000038373988068940e-01,-1.468683465629185334e-19,-1.228552582551545811e-17,-9.025515039626591185e-11,-3.941019891707755310e-08
1.894643549414200834e+02,2.233248542539524806e+01,1.002115719283136697e+00,1.004235914837492860e+00,2.000035432551535708e-01,1.002115682689005194e+00,1.004235879826297584e+00,2.000000912357237925e-01,1.002111275639732124e+00,1.004222550168136330e+00,2.000057385926910791e-01,1.002111254238298832e+00,1.004222506312675511e+00,2.000037111883240237e-01,-1.387795159274735040e-19,-1.162417432328928186e-17,-8.792976733627603657e-11,-3.835262976265920483e-08
1.897242511759076251e+02,2.236311983612966969e+01,1.002112815574965454e+00,1.004230095144102997e+00,2.000036056834173792e-01,1.002112779046852475e+00,1.004230059229902716e+00,2.000001551449615278e-01,1.002108352126596102e+00,1.004216723696913727e+00,2.000027642167909736e-01,1.002108359283111927e+00,1.004216718289063115e+00,2.000034430990922929e-01,-1.311237133473620077e-19,-1.099867456229702284e-17,-8.565385158117419311e-11,-3.731865365902259277e-08
1.899841474103951668e+02,2.239375424686409488e+01,1.002109918070407391e+00,1.004224287897266032e+00,2.000035018533622977e-01,1.002109882179687883e+00,1.004224252250122129e+00,2.000001068607922539e-01,1.002105452127429519e+00,1.004210933903028291e+00,2.000012636715489123e-01,1.002105477375808018e+00,1.004210952937677703e+00,2.000036620673777132e-01,-1.237983495794012963e-19,-1.040039525112682170e-17,-8.342754621212472467e-11,-3.630832144766920422e-08
1.902440436448827086e+02,2.242438865759852007e+01,1.002107029813337880e+00,1.004218499203957560e+00,2.000035225001829120e-01,1.002106996276654449e+00,1.004218467305123763e+00,2.000003458237427645e-01,1.002102616945529823e+00,1.004205235795908147e+00,2.000051749769165277e-01,1.002102602673354381e+00,1.004205202446875944e+00,2.000038173787403728e-01,-1.169493258984832815e-19,-9.841028502143303699e-18,-8.127919655505984369e-11,-3.533506598077478032e-08
1.905039398793702503e+02,2.245502306833294170e+01,1.002104150108555913e+00,1.004212727669264282e+00,2.000036052809868181e-01,1.002104116971944014e+00,1.004212695620114726e+00,2.000004621942887695e-01,1.002099766147735549e+00,1.004199522072893203e+00,2.000068619844757867e-01,1.002099734313059098e+00,1.004199465644559641e+00,2.000038296688241846e-01,-1.105145399898808657e-19,-9.314862383184455869e-18,-7.917641891276314055e-11,-3.438344160832113195e-08
1.907638361138577920e+02,2.248565747906736689e+01,1.002101276528718055e+00,1.004206968423122515e+00,2.000035229686587535e-01,1.002101244253235324e+00,1.004206937170084579e+00,2.000004573679956543e-01,1.002096899734046920e+00,1.004193792733983903e+00,2.000063186064583443e-01,1.002096872285319629e+00,1.004193742496197528e+00,2.000037004941975227e-01,-1.043641300022755733e-19,-8.811508687586075169e-18,-7.711868945584641455e-11,-3.345318557354633532e-08
1.910237323483453622e+02,2.251629188980179208e+01,1.002098411402915890e+00,1.004201226138364822e+00,2.000034994697521828e-01,1.002098380397266730e+00,1.004201196529589168e+00,2.000005504517365640e-01,1.002094017704463713e+00,1.004188047779180026e+00,2.000035387550959387e-01,1.002094016580409308e+00,1.004188032967218369e+00,2.000034313945626141e-01,-9.858942563454881412e-20,-8.338322426009075229e-18,-7.512036237304148326e-11,-3.255106717833052786e-08
1.912836285828329039e+02,2.254692630053621727e+01,1.002095555405348337e+00,1.004195502167524623e+00,2.000036022858412699e-01,1.002095525132499887e+00,1.004195473152023732e+00,2.000007190323031536e-01,1.002091149998852959e+00,1.004182327136042607e+00,2.000013798457956349e-01,1.002091173901759724e+00,1.004182345974752977e+00,2.000036659631621305e-01,-9.318043738982880785e-20,-7.895382105379130369e-18,-7.317793921270294707e-11,-3.167537585087458694e-08
1.915435248173204172e+02,2.257756071127063890e+01,1.002092705455376764e+00,1.004189790329890641e+00,2.000035411619641434e-01,1.002092676367858592e+00,1.004189762835181021e+00,2.000007670220659561e-01,1.002088354480524801e+00,1.004176707903760679e+00,2.000053891338785805e-01,1.002088338038796378e+00,1.004176673217620941e+00,2.000038144805713902e-01,-8.800033830565080872e-20,-7.471609871432378070e-18,-7.127701322248463633e-11,-3.081927596251023724e-08
1.918034210518079874e+02,2.260819512200506409e+01,1.002089863184072449e+00,1.004184093897820151e+00,2.000034742202002058e-01,1.002089834211612684e+00,1.004184065796357883e+00,2.000007072887698689e-01,1.002085543665711453e+00,1.004171073374993561e+00,2.000072049181935707e-01,1.002085508390379243e+00,1.004171013873041529e+00,2.000038219534995276e-01,-8.310016998532919218e-20,-7.071481267092387891e-18,-6.941783353928456270e-11,-2.998287092414217087e-08
1.920633172862955291e+02,2.263882953273948928e+01,1.002087030602393680e+00,1.004178416905738613e+00,2.000035967598441378e-01,1.002087002693771156e+00,1.004178390131793774e+00,2.000009278004861168e-01,1.002082717554413138e+00,1.004165423549741476e+00,2.000068212354922936e-01,1.002082684947158242e+00,1.004165367907403850e+00,2.000036899067215157e-01,-7.853092973555693637e-20,-6.698907310690771619e-18,-6.762389376870419053e-11,-2.917718303708108005e-08
1.923232135207830424e+02,2.266946394347391092e+01,1.002084203992256395e+00,1.004172751894117699e+00,2.000035565008683736e-01,1.002084177591543002e+00,1.004172727356582584e+00,2.000010283152814927e-01,1.002079876146629633e+00,1.004159758428004201e+00,2.000042321225264652e-01,1.002079867699662730e+00,1.004159735287057043e+00,2.000034198486013715e-01,-7.415874661164622753e-20,-6.342233989894978773e-18,-6.586816751169951960e-11,-2.838945237187600699e-08
1.925831097552706126e+02,2.270009835420833610e+01,1.002081384303078471e+00,1.004167100767712206e+00,2.000034468065893245e-01,1.002081358893030405e+00,1.004167077446609824e+00,2.000010101871201595e-01,1.002077040240051398e+00,1.004154105745267644e+00,2.000014342579619631e-01,1.002077063454118511e+00,1.004154125066798020e+00,2.000036695765919081e-01,-7.001194044961994398e-20,-6.003516989674231998e-18,-6.415021323972803703e-11,-2.761946005652223237e-08
1.928430059897581543e+02,2.273073276494276129e+01,1.002078574850713277e+00,1.004161470178845272e+00,2.000035887634759868e-01,1.002078548833305716e+00,1.004161444891606081e+00,2.000010905222273649e-01,1.002074283571562141e+00,1.004148563774725389e+00,2.000055396076152181e-01,1.002074265648817741e+00,1.004148528477766700e+00,2.000038114696583991e-01,-6.617868907987816529e-20,-5.689658290201604176e-18,-6.248217766839085731e-11,-2.687287829342209871e-08
1.931029022242457245e+02,2.276136717567718648e+01,1.002075771295101392e+00,1.004155851420239998e+00,2.000035690513728981e-01,1.002075747106234260e+00,1.004155829075755069e+00,2.000012432467907775e-01,1.002071511917381086e+00,1.004143006818491557e+00,2.000074816191938221e-01,1.002071473933852097e+00,1.004142945032722389e+00,2.000038142543509312e-01,-6.251260120979237956e-20,-5.389287011896951984e-18,-6.086087821398004386e-11,-2.614817156795264614e-08
1.933627984587332378e+02,2.279200158641160812e+01,1.002072973919988730e+00,1.004150245061144586e+00,2.000034172825581047e-01,1.002072951699959580e+00,1.004150225957130438e+00,2.000012778979769479e-01,1.002068725277507788e+00,1.004137434876565260e+00,2.000072544506104888e-01,1.002068688300114641e+00,1.004137374698942820e+00,2.000036794245104166e-01,-5.901900055114738210e-20,-5.102883996721444129e-18,-5.927435903783353042e-11,-2.543972366683218603e-08
1.936226946932207795e+02,2.282263599714603330e+01,1.002070187315015515e+00,1.004144660309304049e+00,2.000035783556431690e-01,1.002070162740777315e+00,1.004144635789220308e+00,2.000012091101915912e-01,1.002065923651942470e+00,1.004131847948947165e+00,2.000048522597777656e-01,1.002065908738383193e+00,1.004131817443668195e+00,2.000034084580078475e-01,-5.579425505470862099e-20,-4.838824625575014629e-18,-5.772293714636843112e-11,-2.474767117896950407e-08
1.938825909277083497e+02,2.285327040788045849e+01,1.002067406533247995e+00,1.004139087240019768e+00,2.000035788778488921e-01,1.002067384105939984e+00,1.004139066359581500e+00,2.000014137073426734e-01,1.002063119057680751e+00,1.004126262061283636e+00,2.000014341477299451e-01,1.002063142151762731e+00,1.004126282451454966e+00,2.000036729179605621e-01,-5.270240289316288093e-20,-4.586033690448099275e-18,-5.622606515679038480e-11,-2.408105184999611872e-08
1.941424871621958914e+02,2.288390481861488368e+01,1.002064631570830366e+00,1.004133525845548158e+00,2.000034207405632092e-01,1.002064611710299813e+00,1.004133509461929696e+00,2.000015007902929687e-01,1.002060400446068034e+00,1.004120795781649811e+00,2.000056335748724434e-01,1.002060381643140374e+00,1.004120760506715504e+00,2.000038083513081266e-01,-4.974225362987565694e-20,-4.344403875925220603e-18,-5.476120830741842362e-11,-2.342933103977864964e-08
1.944023833966834047e+02,2.291453922934930532e+01,1.002061867173423826e+00,1.004127985646540600e+00,2.000035655940181345e-01,1.002061845542368435e+00,1.004127965073010609e+00,2.000014716732918529e-01,1.002057667151224463e+00,1.004115314818785354e+00,2.000076992175481849e-01,1.002057627103930093e+00,1.004115251444520407e+00,2.000038065728070025e-01,-4.700878270319165546e-20,-4.121460996121219229e-18,-5.332799482722203331e-11,-2.279232655347885422e-08
1.946622796311709749e+02,2.294517364008373050e+01,1.002059108889354011e+00,1.004122457711998706e+00,2.000035860433111434e-01,1.002059087796557613e+00,1.004122437599930251e+00,2.000015414859434015e-01,1.002054919173149816e+00,1.004109819172689599e+00,2.000076253515825631e-01,1.002054878525260762e+00,1.004109755233006052e+00,2.000036690461952926e-01,-4.440136570874368868e-20,-3.908625243260387411e-18,-5.193669365442541607e-11,-2.217478808553114730e-08
1.949221758656585166e+02,2.297580805081815569e+01,1.002056356352390987e+00,1.004116941307187538e+00,2.000034489189232156e-01,1.002056338134198699e+00,1.004116926361790618e+00,2.000016806339737774e-01,1.002052156511844538e+00,1.004104308843363214e+00,2.000054062528009158e-01,1.002052136029899287e+00,1.004104272015940769e+00,2.000034100601384979e-01,-4.191120810288966831e-20,-3.705152639949811976e-18,-5.058443014978607168e-11,-2.157534597187897011e-08
1.951820721001460583e+02,2.300644246155257733e+01,1.002053613617205796e+00,1.004111444566407219e+00,2.000035505347850240e-01,1.002053594619487731e+00,1.004111427470367524e+00,2.000017041191969325e-01,1.002049382751012629e+00,1.004098788609969928e+00,2.000013859344645095e-01,1.002049406216924954e+00,1.004098810573080813e+00,2.000036759971643152e-01,-3.961094191229450216e-20,-3.516524187624458376e-18,-4.926129213504701491e-11,-2.098938908479054091e-08
1.954419683346336001e+02,2.303707687228700252e+01,1.002050877559130138e+00,1.004105961220961740e+00,2.000035906091329752e-01,1.002050857395701877e+00,1.004105941213228048e+00,2.000016282763090736e-01,1.002046701423566111e+00,1.004093396491454016e+00,2.000056774075290311e-01,1.002046682264150723e+00,1.004093361789201833e+00,2.000038051306054221e-01,-3.742741298046740993e-20,-3.337300198983063162e-18,-4.796763566706773505e-11,-2.041707280828460443e-08
1.957018645691211418e+02,2.306771128302142770e+01,1.002048147177106330e+00,1.004100489262552021e+00,2.000034741847775965e-01,1.002048130193456954e+00,1.004100475081898480e+00,2.000018191054636352e-01,1.002044005707291685e+00,1.004087989984110196e+00,2.000078640534636576e-01,1.002043964163045198e+00,1.004087925633311507e+00,2.000037989102123881e-01,-3.533990445489607977e-20,-3.165903674779621247e-18,-4.671955149505041379e-11,-1.986580232973677462e-08
1.959617608036087120e+02,2.309834569375585289e+01,1.002045425850514260e+00,1.004095035470657482e+00,2.000035332329226367e-01,1.002045409060073666e+00,1.004095021137930921e+00,2.000018948001861252e-01,1.002041295602189575e+00,1.004082569087938470e+00,2.000079402628650305e-01,1.002041251904965957e+00,1.004082502074378658e+00,2.000036587704239477e-01,-3.339271308690238762e-20,-3.006326147570162622e-18,-4.549826669315105022e-11,-1.932688552051772525e-08
1.962216570380962253e+02,2.312898010449027453e+01,1.002042711751083504e+00,1.004089596177415000e+00,2.000035926354575000e-01,1.002042693984459332e+00,1.004089579358896867e+00,2.000018566367472161e-01,1.002038571108259557e+00,1.004077133802939059e+00,2.000059004263299300e-01,1.002038545835356675e+00,1.004077091553598811e+00,2.000034208808979808e-01,-3.154756869618590043e-20,-2.855446540319161832e-18,-4.430346854180457117e-11,-1.880017081583220163e-08
1.964815532725837670e+02,2.315961451522469972e+01,1.002040003257812506e+00,1.004084168130852106e+00,2.000034966034203443e-01,1.002039987121357001e+00,1.004084154071422041e+00,2.000019177936033787e-01,1.002035832225501411e+00,1.004071684129111519e+00,2.000017389344550256e-01,1.002035851971775138e+00,1.004071702075912453e+00,2.000036788237199159e-01,-2.978019546617383113e-20,-2.711128974358246394e-18,-4.314383045567171756e-11,-1.828963280279361962e-08
1.967414495070713372e+02,2.319024892595912490e+01,1.002037303090128617e+00,1.004078756786430660e+00,2.000035137419873821e-01,1.002037288101510937e+00,1.004078744533425827e+00,2.000020452902430967e-01,1.002033182913545373e+00,1.004066358659692959e+00,2.000056767619648457e-01,1.002033163853509601e+00,1.004066325008511118e+00,2.000038018124231931e-01,-2.812518258881518197e-20,-2.576138408605779682e-18,-4.201677205144857750e-11,-1.779405650523853833e-08
1.970013457415588789e+02,2.322088333669355009e+01,1.002034610686260985e+00,1.004073361017076893e+00,2.000035921808433204e-01,1.002034595062132549e+00,1.004073347004102335e+00,2.000020594370753857e-01,1.002030524015069979e+00,1.004061025110126959e+00,2.000079817646790714e-01,1.002030481472245382e+00,1.004060960321204510e+00,2.000037912678314656e-01,-2.657175129754255788e-20,-2.449104225945166750e-18,-4.091408332554123621e-11,-1.730965859657487125e-08
1.972612419760464206e+02,2.325151774742797173e+01,1.002031923819800996e+00,1.004067976356337377e+00,2.000035162386431531e-01,1.002031908162489771e+00,1.004067961803100317e+00,2.000019782049727857e-01,1.002027851014375415e+00,1.004055677458341567e+00,2.000082048190326423e-01,1.002027804819561441e+00,1.004055607983767473e+00,2.000036485958611443e-01,-2.508843301083248905e-20,-2.327553279760854575e-18,-3.983613798221645208e-11,-1.683660276481494911e-08
1.975211382105339624e+02,2.328215215816239692e+01,1.002029244565208810e+00,1.004062606965750559e+00,2.000034921143963862e-01,1.002029230992429465e+00,1.004062596137996533e+00,2.000021570826799600e-01,1.002025163911461236e+00,1.004050315704336782e+00,2.000063404273548506e-01,1.002025134454795019e+00,1.004050268723096551e+00,2.000034312702380912e-01,-2.369838353858074935e-20,-2.213284983653160773e-18,-3.879623301547462458e-11,-1.638095224102445350e-08
1.977810344450215041e+02,2.331278656889682210e+01,1.002026573598005177e+00,1.004057254200379168e+00,2.000035893026328171e-01,1.002026559726764354e+00,1.004057242327858868e+00,2.000022231114148563e-01,1.002022462706327666e+00,1.004044939848112383e+00,2.000023830919752665e-01,1.002022475835137483e+00,1.004044949797500585e+00,2.000036814067807089e-01,-2.239880332603922003e-20,-2.106424795907225038e-18,-3.777874285744283611e-11,-1.593553943751343154e-08
1.980409306795090458e+02,2.334342097963124374e+01,1.002023908100573513e+00,1.004051912407801339e+00,2.000035331528000893e-01,1.002023894354782785e+00,1.004051900351051074e+00,2.000021775310430738e-01,1.002019841413313017e+00,1.004039675225227191e+00,2.000056366587516787e-01,1.002019822848894792e+00,1.004039643039964957e+00,2.000037984014317594e-01,-2.115438428999010060e-20,-2.004179393010894272e-18,-3.678340471674584382e-11,-1.550023835041157748e-08
1.983008269139965876e+02,2.337405539036566893e+01,1.002021249517049295e+00,1.004046584485035920e+00,2.000034684012833297e-01,1.002021236992533426e+00,1.004046574455802920e+00,2.000022315951786311e-01,1.002017218591338965e+00,1.004034413174619944e+00,2.000080573644059390e-01,1.002017175487962986e+00,1.004034348421077194e+00,2.000037836468527008e-01,-1.997616644629876147e-20,-1.907554454619841610e-18,-3.581753779175443021e-11,-1.507837279457467206e-08
1.985607231484841577e+02,2.340468980110009412e+01,1.002018599731710591e+00,1.004041274211982415e+00,2.000035840567793988e-01,1.002018587242014869e+00,1.004041263842536003e+00,2.000023490661851366e-01,1.002014581946213179e+00,1.004029137300860741e+00,2.000084240409762681e-01,1.002014533744134628e+00,1.004029065911390850e+00,2.000036385211883816e-01,-1.887506137295721396e-20,-1.817658627501135057e-18,-3.487883850543774801e-11,-1.466887027374829222e-08
1.988206193829716995e+02,2.343532421183451930e+01,1.002015955349602194e+00,1.004035974778100471e+00,2.000035474068254104e-01,1.002015943310539337e+00,1.004035964911860868e+00,2.000023554107164259e-01,1.002011931477935214e+00,1.004023847603949582e+00,2.000067312995849333e-01,1.002011898382199728e+00,1.004023796512234057e+00,2.000034412422853347e-01,-1.782029900052614860e-20,-1.731505692716011099e-18,-3.396051306429890458e-11,-1.426862874270822608e-08
1.990805156174592128e+02,2.346595862256894094e+01,1.002013317198842124e+00,1.004030687844620795e+00,2.000034426525719722e-01,1.002013305372430052e+00,1.004030678013619449e+00,2.000022701743514875e-01,1.002009267186505292e+00,1.004018544083886466e+00,2.000029737513542294e-01,1.002009274319335841e+00,1.004018546762399877e+00,2.000036837551521507e-01,-1.681855371905673581e-20,-1.649504821553999301e-18,-3.306293724674240856e-11,-1.387781270498856426e-08
1.993404118519467829e+02,2.349659303330336613e+01,1.002010688344588951e+00,1.004025419560299337e+00,2.000035764979964659e-01,1.002010676882384654e+00,1.004025410082972858e+00,2.000024386380798991e-01,1.002006673505844159e+00,1.004013339305007468e+00,2.000055615536760478e-01,1.002006655780872446e+00,1.004013308944663674e+00,2.000037949021080952e-01,-1.589419979251205456e-20,-1.573598151885783074e-18,-3.219708892652938089e-11,-1.350138314821048753e-08
1.996003080864343247e+02,2.352722744403779132e+01,1.002008064828095790e+00,1.004020161983682824e+00,2.000035590602842195e-01,1.002008054137926152e+00,1.004020153686630223e+00,2.000024964515516035e-01,1.002004086038025488e+00,1.004008147332312140e+00,2.000080953107994663e-01,1.002004042758909863e+00,1.004008083030366594e+00,2.000037760483922011e-01,-1.501167691075068315e-20,-1.500951807348020182e-18,-3.134997315207866545e-11,-1.313343309115850628e-08
1.998602043209218380e+02,2.355786185477221295e+01,1.002005446875445127e+00,1.004014915568288258e+00,2.000034149170895337e-01,1.002005437128710374e+00,1.004014908803714912e+00,2.000024448197368077e-01,1.002001485018825244e+00,1.004002941808235461e+00,2.000086024038312815e-01,1.002001435245447380e+00,1.004002868990814923e+00,2.000036285451043949e-01,-1.417225576311486841e-20,-1.431657944981876993e-18,-3.052136929735015319e-11,-1.277385784535698819e-08
2.001201005554094081e+02,2.358849626550663814e+01,1.002002838705437604e+00,1.004009688777033782e+00,2.000035666796535494e-01,1.002002827933046403e+00,1.004009679606088001e+00,2.000024930983570759e-01,1.001998870448243206e+00,1.003997722732776765e+00,2.000070775498418996e-01,1.001998834202616928e+00,1.003997668090940154e+00,2.000034508106521280e-01,-1.339922135896363548e-20,-1.367680184492076252e-18,-2.971744837212158578e-11,-1.242543524294474266e-08
