# R,rho,minus_Psi2_num,Phi2_num,phi1_pg_sq_over_16,phi1_pg,h00_2_num,chi_2_num,minus_Psi0_PG,minus_Phi0_PG,minus_PhiN_SP
6.572495457799468568e+02,3.741765096758886244e+01,-7.015680856674887243e-21,1.012085495648209632e-35,1.011781895812621753e-35,1.272340769330368862e-17,-1.403136171334977449e-20,-2.024170991296419263e-35,1.510118591431797164e-04,1.510517874270256300e-04,1.521492182612447944e-04
6.579003860975594762e+02,3.745470373696151256e+01,-6.969907979626049476e-21,9.411925844240303381e-36,9.409105267618565816e-36,1.226970595743423079e-17,-1.393981595925209895e-20,-1.882385168848060676e-35,1.508624903635569225e-04,1.509023396352171531e-04,1.519987109154441929e-04
6.585512264151648196e+02,3.749175650633374346e+01,-6.924971703960524688e-21,8.752641291835934197e-36,8.750020892193769939e-36,1.183217369189196436e-17,-1.384994340792104938e-20,-1.750528258367186839e-35,1.507134167790802337e-04,1.507531872724232613e-04,1.518484996672484681e-04
6.592020667327625461e+02,3.752880927570554803e+01,-6.882186840845444508e-21,8.139525838393675383e-36,8.137091372020384400e-36,1.141023496481672603e-17,-1.376437368169088902e-20,-1.627905167678735077e-35,1.505646375155600403e-04,1.506043294642323005e-04,1.516985836483666938e-04
6.598529070503531102e+02,3.756586204507694760e+01,-6.835457459656415784e-21,7.569347142791632626e-36,7.567085419825317143e-36,1.100333434542480252e-17,-1.367091491931283157e-20,-1.513869428558326525e-35,1.504161517021929129e-04,1.504557653381199955e-04,1.515489619938799207e-04
6.605037473679361710e+02,3.760291481444791373e+01,-6.788249870161459342e-21,7.039099110998137604e-36,7.036997906494801908e-36,1.061093617471695224e-17,-1.357649974032291868e-20,-1.407819822199627521e-35,1.502679584717836470e-04,1.503074940267801196e-04,1.513996338422225556e-04
6.611545876855118422e+02,3.763996758381846064e+01,-6.742715582214930339e-21,6.545986144873469308e-36,6.544034036792827103e-36,1.023252386211169506e-17,-1.348543116442986068e-20,-1.309197228974693862e-35,1.501200569601346402e-04,1.501595146646828027e-04,1.512505983351682668e-04
6.618054280030803511e+02,3.767702035318859544e+01,-6.702320926755004072e-21,6.087408220437763032e-36,6.085594631976457424e-36,9.867599207082911999e-18,-1.340464185351000814e-20,-1.217481644087552606e-35,1.499724463069895819e-04,1.500118263906280447e-04,1.511018546178123385e-04
6.624562683206415841e+02,3.771407312255832522e+01,-6.661328545116143518e-21,5.660947314027517147e-36,5.659262441905044804e-36,9.515681744913536008e-18,-1.332265709023228704e-20,-1.132189462805503429e-35,1.498251256551452748e-04,1.498644283463024252e-04,1.509534018385570882e-04
6.631071086381955411e+02,3.775112589192763579e+01,-6.617108804613546577e-21,5.264354729719929838e-36,5.262789414651156360e-36,9.176308115708544662e-18,-1.323421760922709315e-20,-1.052870945943985968e-35,1.496780941506736795e-04,1.497173196777223936e-04,1.508052391490950078e-04
6.637579489557421084e+02,3.778817866129652714e+01,-6.572888974699026041e-21,4.895539096049236278e-36,4.894084856654324031e-36,8.849031455841321908e-18,-1.314577794939805208e-20,-9.791078192098472557e-36,1.495313509431439591e-04,1.495704995329028009e-04,1.506573657043934489e-04
6.644087892732815135e+02,3.782523143066500637e+01,-6.529027642342371497e-21,4.552555446154631306e-36,4.551204421138364714e-36,8.533420811035503930e-18,-1.305805528468474299e-20,-9.105110892309262611e-36,1.493848951856224794e-04,1.494239670639663231e-04,1.505097806626791998e-04
6.650596295908137563e+02,3.786228420003308059e+01,-6.486002924817014821e-21,4.233595022253855851e-36,4.232339866869398404e-36,8.229060570314838314e-18,-1.297200584963402964e-20,-8.467190044507711702e-36,1.492387260342287192e-04,1.492777214263663055e-04,1.503624831854217625e-04
6.657104699083388368e+02,3.789933696940074981e+01,-6.443934353688489417e-21,3.936975620190081025e-36,3.935809533378880291e-36,7.935549920078764621e-18,-1.288786870737697883e-20,-7.873951240380162050e-36,1.490928426484683378e-04,1.491317617786647176e-04,1.502154724373196094e-04
6.663613102258566414e+02,3.793638973876799980e+01,-6.401865697966624603e-21,3.661132804763393861e-36,3.660049482544059938e-36,7.652502317588996051e-18,-1.280373139593324921e-20,-7.322265609526787722e-36,1.489472441911776635e-04,1.489860872829762428e-04,1.500687475862834603e-04
6.670121505433671700e+02,3.797344250813483768e+01,-6.359916487170328969e-21,3.404611707198167893e-36,3.403605259921129855e-36,7.379544983177355815e-18,-1.271983297434065794e-20,-6.809223414396335785e-36,1.488019298283571601e-04,1.488406971044131666e-04,1.499223078034210490e-04
6.676629908608708774e+02,3.801049527750129187e+01,-6.316891427571551900e-21,3.166059258434321913e-36,3.165124232484937189e-36,7.116318410509678201e-18,-1.263378285514310380e-20,-6.332118516868643827e-36,1.486568987294489830e-04,1.486955904109743543e-04,1.497761700454706079e-04
6.683138311783674226e+02,3.804754804686733394e+01,-6.274105341548011204e-21,2.944217122229765527e-36,2.943348462459821862e-36,6.862475894264193916e-18,-1.254821068309602241e-20,-5.888434244459531054e-36,1.485121500668373784e-04,1.485507663748775187e-04,1.496303183256973333e-04
6.689646714958566918e+02,3.808460081623295679e+01,-6.232753526262545972e-21,2.737915096134594312e-36,2.737108079745064374e-36,6.617683074605569914e-18,-1.246550705252509194e-20,-5.475830192269188624e-36,1.483676830163482840e-04,1.484062241711159302e-04,1.494847490793630937e-04
6.696155118133391397e+02,3.812165358559819595e+01,-6.190206331404982780e-21,2.546064864178699014e-36,2.545315118060310752e-36,6.381617497857809625e-18,-1.238041266280996556e-20,-5.092129728357398027e-36,1.482234967570827955e-04,1.482619629771253500e-04,1.493394614910041715e-04
6.702663521308144254e+02,3.815870635496303009e+01,-6.145866104918749580e-21,2.367654311916771641e-36,2.366957782374866738e-36,6.153968192800306139e-18,-1.229173220983749916e-20,-4.735308623833543282e-36,1.480795904709730770e-04,1.481179819752265203e-04,1.491944547482734155e-04
6.709171924482827762e+02,3.819575912432746634e+01,-6.105350749967973919e-21,2.201742217519402452e-36,2.201095117453124055e-36,5.934435262032098563e-18,-1.221070149993594784e-20,-4.403484435038804904e-36,1.479359633434484955e-04,1.479742803489614289e-04,1.490497280419249802e-04
6.715680327657440785e+02,3.823281189369150468e+01,-6.064835315038737575e-21,2.047453226712136273e-36,2.046852049457299849e-36,5.722729487868249724e-18,-1.212967063007747515e-20,-4.094906453424272547e-36,1.477926145632135757e-04,1.478308572862019332e-04,1.489052805658000694e-04
6.722188730831982184e+02,3.826986466305513090e+01,-6.023244028940055656e-21,1.903973279576382077e-36,1.903414774511865196e-36,5.518571952252669766e-18,-1.204648805788011131e-20,-3.807946559152764154e-36,1.476495433216373776e-04,1.476877119783726044e-04,1.487611115168128680e-04
6.728697134006456508e+02,3.830691743241838054e+01,-5.980337828633952983e-21,1.770545339600578965e-36,1.770026469957875401e-36,5.321693670188656073e-18,-1.196067565726790597e-20,-3.541090679201157930e-36,1.475067488133641191e-04,1.475448436184523260e-04,1.486172200949351736e-04
6.735205537180861484e+02,3.834397020178123228e+01,-5.939344030723339223e-21,1.646465351819328223e-36,1.645983305723460005e-36,5.131835236206961249e-18,-1.187868806144667845e-20,-3.292930703638656447e-36,1.473642302367017543e-04,1.474022514040829179e-04,1.484736055031823834e-04
6.741713940355195973e+02,3.838102297114367900e+01,-5.897035317837000097e-21,1.531078563997068595e-36,1.530630734815161981e-36,4.948746483407954186e-18,-1.179407063567400019e-20,-3.062157127994137189e-36,1.472219867924007275e-04,1.472599345353486910e-04,1.483302669475988842e-04
6.748222343529461114e+02,3.841807574050573493e+01,-5.855682767604877032e-21,1.423776090755035533e-36,1.423360043403219727e-36,4.772186154630969098e-18,-1.171136553520975406e-20,-2.847552181510071065e-36,1.470800176843756191e-04,1.471178922156646252e-04,1.481872036372445817e-04
6.754730746703659179e+02,3.845512850986740716e+01,-5.813971545327994276e-21,1.323991662597938713e-36,1.323605142339512306e-36,4.601921585319788584e-18,-1.162794309065598855e-20,-2.647983325195877426e-36,1.469383221199271894e-04,1.469761236506661461e-04,1.480444147841789081e-04
6.761239149877787895e+02,3.849218127922868860e+01,-5.772140711895777620e-21,1.231198666600169358e-36,1.230839583217101668e-36,4.437728397668521796e-18,-1.154428142379155524e-20,-2.462397333200338716e-36,1.467968993091317564e-04,1.468346280502075274e-04,1.479018996034488686e-04
6.767747553051848399e+02,3.852923404858957923e+01,-5.733178538907879504e-21,1.144907382370751235e-36,1.144573783261651511e-36,4.279390205646877497e-18,-1.146635707781575901e-20,-2.289814764741502470e-36,1.466557484652297738e-04,1.466934046270296221e-04,1.477596573130740261e-04
6.774255956225841828e+02,3.856628681795008617e+01,-5.694813945521473268e-21,1.064662367259247028e-36,1.064352444443892453e-36,4.126698330518270171e-18,-1.138962789104294654e-20,-2.129324734518494056e-36,1.465148688045703196e-04,1.465524525955386181e-04,1.476176883234885996e-04
6.780764359399764771e+02,3.860333958731019521e+01,-5.652444987208103610e-21,9.900400758517307900e-37,9.897521532239302687e-37,3.979451526477346758e-18,-1.130488997441620722e-20,-1.980080151703461580e-36,1.463742595461670071e-04,1.464117711752477291e-04,1.474760090644340539e-04
6.787272762573620639e+02,3.864039235666992056e+01,-5.611928681436350654e-21,9.206466364372458996e-37,9.203791482892205468e-37,3.837455716047747334e-18,-1.122385736287270131e-20,-1.841293272874491799e-36,1.462339199124751410e-04,1.462713595868914140e-04,1.473346002473287252e-04
6.793781165747410569e+02,3.867744512602926932e+01,-5.573444330005677528e-21,8.561157479378529274e-37,8.558672445315183891e-37,3.700523734892710494e-18,-1.114688866001135506e-20,-1.712231495875705855e-36,1.460938491285590501e-04,1.461312170550899125e-04,1.471934611026799625e-04
6.800289568921130012e+02,3.871449789538822017e+01,-5.532449746162726115e-21,7.961067650275885397e-37,7.958759023306610834e-37,3.568475085704057203e-18,-1.106489949232545223e-20,-1.592213530055177079e-36,1.459540464225916878e-04,1.459913428075720887e-04,1.470525908638927533e-04
6.806797972094784654e+02,3.875155066474680154e+01,-5.493965245615481092e-21,7.403029094320961110e-37,7.400884319776350831e-37,3.441135700846765713e-18,-1.098793049123096218e-20,-1.480605818864192222e-36,1.458145110259656541e-04,1.458517360740652080e-04,1.469119887672582858e-04
6.813306375268371085e+02,3.878860343410499212e+01,-5.456795519146585219e-21,6.884095784672252997e-37,6.882103237806435668e-37,3.318337713447848730e-18,-1.091359103829317044e-20,-1.376819156934450599e-36,1.456752421725160396e-04,1.457123960884043612e-04,1.467716540519379024e-04
6.819814778441891576e+02,3.882565620346280610e+01,-5.417115556813477295e-21,6.401528047233331033e-37,6.399676950593951922e-37,3.199919236629312688e-18,-1.083423111362695459e-20,-1.280305609446666207e-36,1.455362390990200261e-04,1.455733220863120181e-04,1.466315859599519051e-04
6.826323181615346130e+02,3.886270897282024350e+01,-5.379467559811143253e-21,5.952778171829963684e-37,5.951058458480675086e-37,3.085724150595623258e-18,-1.075893511962228651e-20,-1.190555634365992737e-36,1.453975010459185313e-04,1.454345133070633622e-04,1.464917837361655697e-04
6.832831584788732471e+02,3.889976174217729721e+01,-5.340982768576541189e-21,5.535476808333233196e-37,5.533879156996258074e-37,2.975601897296412996e-18,-1.068196553715308238e-20,-1.107095361666646639e-36,1.452590272556508744e-04,1.452959689933752685e-04,1.463522466282747797e-04
6.839339987962055147e+02,3.893681451153398854e+01,-5.301900245130499483e-21,5.147420576617838557e-37,5.145936345163584680e-37,2.869407282395048243e-18,-1.060380049026099897e-20,-1.029484115323567711e-36,1.451208169739870435e-04,1.451576883890748348e-04,1.462129738867948053e-04
6.845848391135309612e+02,3.897386728089028907e+01,-5.262339520238086907e-21,4.786560491942540649e-37,4.785181608265238018e-37,2.767000284283393683e-18,-1.052467904047617381e-20,-9.573120983885081297e-37,1.449828694494725845e-04,1.450196707426520959e-04,1.460739647650459373e-04
6.852356794308499275e+02,3.901092005024622011e+01,-5.226962347463627025e-21,4.450991023986201946e-37,4.449710013872097948e-37,2.668245869891932590e-18,-1.045392469492725405e-20,-8.901982047972403892e-37,1.448451839335951341e-04,1.448819153043734431e-04,1.459352185191401788e-04
6.858865197481621863e+02,3.904797281960177457e+01,-5.188477269161421653e-21,4.138940130617889678e-37,4.137750064219155013e-37,2.573013817053971517e-18,-1.037695453832284331e-20,-8.277880261235779356e-37,1.447077596803403310e-04,1.447444213281690040e-04,1.457967344079701317e-04
6.865373600654680786e+02,3.908502558895695955e+01,-5.150111651706109769e-21,3.848759947203500953e-37,3.847654351993334953e-37,2.481178543190581413e-18,-1.030022330341221954e-20,-7.697519894407001906e-37,1.445705959471355051e-04,1.446071880696342404e-04,1.456585116931934391e-04
6.871882003827672634e+02,3.912207835831176794e+01,-5.110431106026771959e-21,3.578917987454436096e-37,3.577890870303163165e-37,2.392618940091601998e-18,-1.022086221205354392e-20,-7.157835974908872191e-37,1.444336919936284325e-04,1.444702147890275512e-04,1.455205496392227558e-04
6.878390407000599680e+02,3.915913112766620685e+01,-5.068837966300024115e-21,3.327989126938248560e-37,3.327034931044254838e-37,2.307218214575900882e-18,-1.013767593260004823e-20,-6.655978253876497121e-37,1.442970470824644913e-04,1.443335007472734688e-04,1.453828522896045581e-04
6.884898810173463062e+02,3.919618389702028338e+01,-5.028679142455795118e-21,3.094648113607589956e-37,3.093761649078225662e-37,2.224863734821789229e-18,-1.005735828491159024e-20,-6.189296227215179912e-37,1.441606604794531954e-04,1.441970452092933286e-04,1.452454280592850220e-04
6.891407213346260505e+02,3.923323666637398333e+01,-4.988878843381983395e-21,2.877662491302053767e-37,2.876838952622205689e-37,2.145446882165934460e-18,-9.977757686763966791e-21,-5.755324982604107534e-37,1.440245314524024600e-04,1.440608474430060681e-04,1.451082621863946591e-04
6.897915616518993147e+02,3.927028943572731379e+01,-4.948361274565749490e-21,2.675886151634009555e-37,2.675121083017253009e-37,2.068862908176277651e-18,-9.896722549131498981e-21,-5.351772303268019110e-37,1.438886592725618918e-04,1.439249067183290265e-04,1.449713539469164858e-04
6.904424019691663261e+02,3.930734220508028898e+01,-4.912266351239126715e-21,2.488253309583898941e-37,2.487542549621167669e-37,1.995010796811352712e-18,-9.824532702478253430e-21,-4.976506619167797881e-37,1.437530432139011438e-04,1.437892223085102117e-04,1.448347026195183557e-04
6.910932422864268574e+02,3.934439497443289468e+01,-4.873661167712056042e-21,2.313772812501950890e-37,2.313112507968451126e-37,1.923793131485171390e-18,-9.747322335424112084e-21,-4.627545625003901781e-37,1.436176825524437817e-04,1.436537934890180779e-04,1.446983074855424153e-04
6.917440826036809085e+02,3.938144774378513091e+01,-4.834458248339182011e-21,2.151522953583446413e-37,2.150909531568758263e-37,1.855115966862991855e-18,-9.668916496678364021e-21,-4.303045907166892826e-37,1.434825765676550624e-04,1.435186195386517483e-04,1.445621678289925002e-04
6.923949229209285932e+02,3.941850051313700476e+01,-4.794657591851082817e-21,2.000646626007172156e-37,2.000076749789682041e-37,1.788888705219945053e-18,-9.589315183702165633e-21,-4.001293252014344312e-37,1.433477245414427337e-04,1.433836997385418144e-04,1.444262829365210166e-04
6.930457632381699113e+02,3.945555328248851623e+01,-4.756410797119131295e-21,1.860346746250063892e-37,1.859817326196844826e-37,1.725023977200013266e-18,-9.512821594238262590e-21,-3.720693492500127785e-37,1.432131257584345896e-04,1.432490333723723808e-04,1.442906520974180718e-04
6.936966035554048631e+02,3.949260605183966533e+01,-4.718642067155336239e-21,1.729882082364841635e-37,1.729390253518380202e-37,1.663437526818908945e-18,-9.437284134310672479e-21,-3.459764164729683270e-37,1.430787795060339818e-04,1.431146197271582210e-04,1.441552746035984370e-04
6.943474438726335620e+02,3.952965882119045915e+01,-4.681710003952620262e-21,1.608563356159782541e-37,1.608106443068563363e-37,1.604048100559862049e-18,-9.363420007905240524e-21,-3.217126712319565083e-37,1.429446850740312414e-04,1.429804580914684209e-04,1.440201497495904068e-04
6.949982841898557808e+02,3.956671159054088349e+01,-4.641789533603093965e-21,1.495749562703788775e-37,1.495325088016619550e-37,1.546777340416710192e-18,-9.283579067206187929e-21,-2.991499125407577550e-37,1.428108417552143017e-04,1.428465477583129584e-04,1.438852768325226805e-04
6.956491245070718605e+02,3.960376435989095967e+01,-4.601868992225482719e-21,1.390844614885247538e-37,1.390450281329447023e-37,1.491549680743861472e-18,-9.203737984450965439e-21,-2.781689229770495077e-37,1.426772488448135867e-04,1.427128880210348782e-04,1.437506551521130593e-04
6.962999648242816875e+02,3.964081712924068057e+01,-4.559079568363562852e-21,1.293294208202757337e-37,1.292927870558732512e-37,1.438292248777685655e-18,-9.118159136727125704e-21,-2.586588416405514674e-37,1.425439056407795668e-04,1.425794781776401621e-04,1.436162840106571708e-04
6.969508051414851479e+02,3.967786989859003199e+01,-4.518800281442311883e-21,1.202582861021858517e-37,1.202242532890846146e-37,1.386934768698713522e-18,-9.037600562884623766e-21,-2.405165722043717033e-37,1.424108114436717365e-04,1.424463175278001259e-04,1.434821627130161356e-04
6.976016454586824693e+02,3.971492266793904236e+01,-4.478281855471952717e-21,1.118231215722569352e-37,1.117915055038417697e-37,1.337409469108645187e-18,-8.956563710943905433e-21,-2.236462431445138704e-37,1.422779655563810586e-04,1.423134053740726657e-04,1.433482905666044521e-04
6.982524857758736516e+02,3.975197543728769745e+01,-4.439556369836013525e-21,1.039793516930868653e-37,1.039499803631990774e-37,1.289650993800720209e-18,-8.879112739672027050e-21,-2.079587033861737306e-37,1.421453672850736538e-04,1.421807410213471456e-04,1.432146749266972820e-04
6.989033260930584674e+02,3.978902820663599726e+01,-4.400950350224765778e-21,9.668552314220935269e-38,9.665823727736659728e-38,1.243596315706132019e-18,-8.801900700449531556e-21,-1.933710462844187054e-37,1.420130159378030221e-04,1.420483237771774654e-04,1.430813168788626756e-04
6.995541664102371442e+02,3.982608097598394181e+01,-4.362224728576102228e-21,8.990308774001874485e-38,8.987773963487460109e-38,1.199184653903640291e-18,-8.724449457152204456e-21,-1.798061754800374897e-37,1.418809108255092433e-04,1.419161529518930820e-04,1.429482058133298671e-04
7.002050067274095682e+02,3.986313374533153109e+01,-4.326846001968165660e-21,8.359619961709796699e-38,8.357265135591500666e-38,1.156357393583246876e-18,-8.653692003936331319e-21,-1.671923992341959340e-37,1.417490512619079546e-04,1.417842278584879878e-04,1.428153410482457906e-04
7.008558470445758530e+02,3.990018651467877220e+01,-4.287642109624262503e-21,7.773152382041768264e-38,7.770964769501817008e-38,1.115058008858862355e-18,-8.575284219248525007e-21,-1.554630476408353653e-37,1.416174365626576837e-04,1.416525478122876436e-04,1.426827219042501238e-04
7.015066873617361125e+02,3.993723928402567225e+01,-4.248199079959440751e-21,7.227806172142003601e-38,7.225773929531221775e-38,1.075231988328563171e-18,-8.496398159918881502e-21,-1.445561234428400720e-37,1.414860660465255826e-04,1.415211121306159114e-04,1.425503477044627652e-04
7.021575276788901192e+02,3.997429205337220992e+01,-4.211027140701187952e-21,6.720698787446265977e-38,6.718810856645796788e-38,1.036826763284651819e-18,-8.422054281402375905e-21,-1.344139757489253195e-37,1.413549390345547607e-04,1.413899201345714118e-04,1.424182177744736971e-04
7.028083679960381005e+02,4.001134482271840653e+01,-4.174632112805621425e-21,6.249149611136960423e-38,6.247395752330926604e-38,9.997916384792124705e-19,-8.349264225611242849e-21,-1.249829922227392085e-37,1.412240548503973514e-04,1.412589711465850328e-04,1.422863314423306795e-04
7.034592083131799427e+02,4.004839759206425498e+01,-4.136025626846610942e-21,5.810665911797635592e-38,5.809036628275840793e-38,9.640777253542032740e-19,-8.272051253693221884e-21,-1.162133182359527118e-37,1.410934128200369564e-04,1.411282644926403762e-04,1.421546880385293299e-04
7.041100486303158732e+02,4.008545036140976947e+01,-4.099212098658689744e-21,5.402929721857553824e-38,5.401416147240952844e-38,9.296378776483628738e-19,-8.198424197317379487e-21,-1.080585944371510765e-37,1.409630122722327350e-04,1.409977994999422890e-04,1.420232868960015764e-04
7.047608889474456646e+02,4.012250313075493580e+01,-4.061442226634802052e-21,5.023785461799042979e-38,5.022379385697267117e-38,8.964266292963204208e-19,-8.122884453269604105e-21,-1.004757092359808596e-37,1.408328525378532703e-04,1.408675754995813989e-04,1.418921273501044637e-04
7.054117292645693169e+02,4.015955590009974685e+01,-4.023791824926750755e-21,4.671228646085662318e-38,4.669922453686922559e-38,8.644001345383442107e-19,-8.047583649853501509e-21,-9.342457292171324636e-38,1.407029329506537252e-04,1.407375918240916235e-04,1.417612087386091479e-04
7.060625695816871712e+02,4.019660866944423105e+01,-3.986141358763721626e-21,4.343395329574922206e-38,4.342181911871924313e-38,8.335161101619499421e-19,-7.972282717527443252e-21,-8.686790659149844412e-38,1.405732528465541975e-04,1.406078478085603933e-04,1.416305304016906783e-04
7.067134098987987727e+02,4.023366143878835999e+01,-3.948012687058823325e-21,4.038552156099725474e-38,4.037424929943277445e-38,8.037337797995828629e-19,-7.896025374117646650e-21,-8.077104312199450948e-38,1.404438115638617646e-04,1.404783427914058080e-04,1.415000916819161793e-04
7.073642502159043488e+02,4.027071420813214075e+01,-3.910063253627615846e-21,3.755087274892256174e-38,3.754040134469268650e-38,7.750138202090869737e-19,-7.820126507255231693e-21,-7.510174549784512347e-38,1.403146084436035501e-04,1.403490761128223241e-04,1.413698919242354453e-04
7.080150905330042406e+02,4.030776697747560178e+01,-3.874803304792597587e-21,3.491501852514372112e-38,3.490529097898229540e-38,7.473183094663991611e-19,-7.749606609585195174e-21,-6.983003705028744223e-38,1.401856428290826351e-04,1.402200471145587102e-04,1.412399304759690412e-04
7.086659308500981069e+02,4.034481974681872174e+01,-3.839543295925897590e-21,3.246402071015019474e-38,3.245498423811370489e-38,7.206106770023736383e-19,-7.679086591851795180e-21,-6.492804142030038948e-38,1.400569140658225464e-04,1.400912551423605379e-04,1.411102177107198226e-04
7.093167711671858342e+02,4.038187251616148643e+01,-3.802012048972017320e-21,3.018491822285013085e-38,3.017652386665462805e-38,6.948556554180688368e-19,-7.604024097944034641e-21,-6.036983644570026171e-38,1.399284215022889022e-04,1.399626995440828026e-04,1.409807480111355032e-04
7.099676114842679908e+02,4.041892528550393848e+01,-3.766034704029579653e-21,2.806565881340591616e-38,2.805786087189173476e-38,6.700192340151644700e-19,-7.532069408059159306e-21,-5.613131762681183233e-38,1.398001644887791883e-04,1.398343796688017449e-04,1.408515145768177038e-04
7.106184518013440083e+02,4.045597805484604237e+01,-3.728144724391200495e-21,2.609503472219406014e-38,2.608779087316183938e-38,6.460686139804265512e-19,-7.456289448782400990e-21,-5.219006944438812028e-38,1.396721423780888927e-04,1.397062948692573414e-04,1.407225167650535990e-04
7.112692921184142278e+02,4.049303082418781230e+01,-3.692406328793477347e-21,2.426262392332862794e-38,2.425589491067190633e-38,6.229721651653069398e-19,-7.384812657586954694e-21,-4.852524784665725588e-38,1.395443545256780382e-04,1.395784444999659257e-04,1.405937539354444035e-04
7.119201324354785356e+02,4.053008359352924828e+01,-3.656309265056556999e-21,2.255873522004140418e-38,2.255248440145035791e-38,6.006993844038844385e-19,-7.312618530113113998e-21,-4.511747044008280835e-38,1.394168002890605607e-04,1.394508279179973442e-04,1.404652254498963998e-04
7.125709727525370454e+02,4.056713636287035030e+01,-3.622064951335051988e-21,2.097435651029539074e-38,2.096854995193877969e-38,5.792208553142924294e-19,-7.244129902670103976e-21,-4.194871302059078147e-38,1.392894790280263528e-04,1.393234444823088225e-04,1.403369306726094461e-04
7.132218130695895297e+02,4.060418913221111126e+01,-3.584772406092184537e-21,1.950110753172134926e-38,1.949571375708572612e-38,5.585082095308641112e-19,-7.169544812184369075e-21,-3.900221506344269852e-38,1.391623901051408652e-04,1.391962935551882552e-04,1.402088689700675163e-04
7.138726533866363297e+02,4.064124190155155247e+01,-3.552201484208928109e-21,1.813119570456715564e-38,1.812618533471099438e-38,5.385340893159651255e-19,-7.104402968417856218e-21,-3.626239140913431128e-38,1.390355328849124383e-04,1.390693745000337600e-04,1.400810397110281290e-04
7.145234937036773317e+02,4.067829467089165973e+01,-3.513115772694438825e-21,1.685737453453739070e-38,1.685272036150878795e-38,5.192721115023804034e-19,-7.026231545388877649e-21,-3.371474906907478140e-38,1.389089067341253703e-04,1.389426866834631014e-04,1.399534422665125902e-04
7.151743340207124220e+02,4.071534744023142594e+01,-3.475404666894386100e-21,1.567290560816780299e-38,1.566858239341739623e-38,5.006968327188402833e-19,-6.950809333788772200e-21,-3.134581121633560598e-38,1.387825110223950276e-04,1.388162294740924452e-04,1.398260760097955841e-04
7.158251743377418279e+02,4.075240020957087950e+01,-3.437095816088668774e-21,1.457152307999060442e-38,1.456750726829944690e-38,4.827837158529595055e-19,-6.874191632177337549e-21,-2.914304615998120884e-38,1.386563451209466002e-04,1.386900022426473811e-04,1.396989403163951453e-04
7.164760146547655495e+02,4.078945297890999910e+01,-3.400520184709762098e-21,1.354740022675473045e-38,1.354367000302758143e-38,4.655090977074898157e-19,-6.801040369419524197e-21,-2.709480045350946089e-38,1.385304084035032801e-04,1.385640043625180340e-04,1.395720345640633336e-04
7.171268549717833594e+02,4.082650574824879186e+01,-3.362629588757751195e-21,1.259511888273287300e-38,1.259165401023033260e-38,4.488501578073525923e-19,-6.725259177515502389e-21,-2.519023776546574601e-38,1.384047002464527942e-04,1.384382352093149748e-04,1.394453581327751487e-04
7.177776952887955986e+02,4.086355851758725777e+01,-3.324260783577647976e-21,1.170964087929023038e-38,1.170642247219147614e-38,4.327848883164286587e-19,-6.648521567155295951e-21,-2.341928175858046077e-38,1.382792200279592265e-04,1.383126941603141091e-04,1.393189104047199377e-04
7.184285356058022671e+02,4.090061128692541104e+01,-3.287924044557569846e-21,1.088628115355602303e-38,1.088329172077788165e-38,4.172920650245414328e-19,-6.575848089115139692e-21,-2.177256230711204607e-38,1.381539671287401738e-04,1.381873805958999668e-04,1.391926907642910139e-04
7.190793759228030240e+02,4.093766405626323035e+01,-3.249853959147146568e-21,1.012068316744889137e-38,1.011790648285626169e-38,4.023512193664885409e-19,-6.499707918294293136e-21,-2.024136633489778275e-38,1.380289409315116345e-04,1.380622938982334347e-04,1.390667123353366854e-04
7.197302162397980965e+02,4.097471682560072281e+01,-3.213636638010431080e-21,9.408795938875467413e-39,9.406216860500089691e-39,3.879426114362811675e-19,-6.427273276020862159e-21,-1.881759187775093483e-38,1.379041408214320974e-04,1.379374334519178902e-04,1.389409633706638629e-04
7.203810565567877120e+02,4.101176959493790264e+01,-3.177777870033365652e-21,8.746852420694170466e-39,8.744456924447125097e-39,3.740472039611497924e-19,-6.355555740066731305e-21,-1.749370484138834093e-38,1.377795661858249865e-04,1.378127986432220453e-04,1.388154405654042588e-04
7.210318968737713021e+02,4.104882236427474140e+01,-3.141321357576174887e-21,8.131349732217395467e-39,8.129124807776228439e-39,3.606466372010415038e-19,-6.282642715152349774e-21,-1.626269946443479093e-38,1.376552164140676382e-04,1.376883888617452811e-04,1.386901433132159650e-04
7.216827371907495490e+02,4.108587513361128174e+01,-3.103848718491900160e-21,7.559030687548438508e-39,7.556964194692431471e-39,3.477232047406081733e-19,-6.207697436983800321e-21,-1.511806137509687702e-38,1.375310908978688573e-04,1.375642034979751571e-04,1.385650710099091062e-04
7.223335775077221115e+02,4.112292790294748812e+01,-3.068647232031086269e-21,7.026866412205120456e-39,7.024947106670832184e-39,3.352598301418368711e-19,-6.137294464062172538e-21,-1.405373282441024091e-38,1.374071890313244282e-04,1.374402419456188795e-04,1.384402230534365432e-04
7.229844178246889896e+02,4.115998067228338186e+01,-3.031234243700967664e-21,6.532040445075720714e-39,6.530257895057262252e-39,3.232400444266090426e-19,-6.062468487401935328e-21,-1.306408089015144143e-38,1.372835102105285365e-04,1.373165036001600114e-04,1.383155988438852801e-04
7.236352581416502971e+02,4.119703344161894876e+01,-2.995494723337010100e-21,6.071933883585856375e-39,6.070278355591268869e-39,3.116479643595643696e-19,-5.990989446674020200e-21,-1.214386776717171275e-38,1.371600538335182584e-04,1.371929878590805174e-04,1.381911977834650806e-04
