# x,rho,A0_scalar,C0_scalar,M0_scalar,A0_proca,C0_proca,M0_proca,A0_proca_nr_radial,C0_proca_nr_radial,M0_proca_nr_radial,A0_scalar_sp,C0_scalar_sp,M0_scalar_sp,A2_scalar,C2_scalar,A2_proca,C2_proca
6.225810179535689493e+00,3.280914939242316031e+00,1.211669613635531828e+00,1.496541295638639690e+00,5.438012228913075008e-01,1.001884568726369107e+00,1.082273430624686394e+00,5.855448585049357127e-03,1.001060334398239382e+00,1.066870190186500755e+00,3.300720345135224262e-03,1.088685786425169111e+00,1.251476194920575713e+00,2.760704359529732588e-01,-3.270892039902540543e-03,-2.698061242631620560e-02,2.581159950055319108e-04,-7.579282525951354377e-02
6.286847534237019808e+00,3.313080771979985517e+00,1.210263806199555203e+00,1.491632941829527770e+00,5.461191538462824013e-01,1.001946458310366106e+00,1.082307526252847873e+00,6.106656961319100949e-03,1.001099206858533375e+00,1.066898556706624701e+00,3.455272964093709931e-03,1.089308682379168447e+00,1.251230790583595764e+00,2.807350348007163210e-01,-3.122489259309620211e-03,-2.555881328142678086e-02,2.613597134128839059e-04,-7.572250703874824906e-02
6.347884888938350123e+00,3.345246604717655448e+00,1.208849736619518778e+00,1.486773513937727831e+00,5.483535492397902944e-01,1.002009976244858214e+00,1.082342676992806396e+00,6.366751895862664788e-03,1.001139097130410605e+00,1.066927628150294405e+00,3.615428730583195027e-03,1.089913615018444748e+00,1.250969959292046241e+00,2.853806390427031658e-01,-2.979116604644110357e-03,-2.419868563285052301e-02,2.645694232244640812e-04,-7.565002043513240071e-02
6.408922243639680438e+00,3.377412437455325378e+00,1.207427804306161701e+00,1.481965767838777426e+00,5.505044128626059852e-01,1.002074455786699625e+00,1.082378450819294402e+00,6.633751493240434838e-03,1.001179976125071924e+00,1.066957394793638825e+00,3.781187617468415030e-03,1.090501435073315539e+00,1.250694506916744997e+00,2.900083301613421427e-01,-2.840955546405522433e-03,-2.290171544350940586e-02,2.677590495738273657e-04,-7.557625331304579364e-02
6.469959598341010754e+00,3.409578270192994864e+00,1.205996873581340667e+00,1.477237817500584915e+00,5.525683683979891736e-01,1.002140906158740297e+00,1.082415500994379443e+00,6.910992389275535767e-03,1.001221746190655626e+00,1.066987833811721575e+00,3.952324246484446683e-03,1.091071901906482067e+00,1.250404357119665688e+00,2.946157629395076416e-01,-2.710453968545619395e-03,-2.169506016358925538e-02,2.709052523660052591e-04,-7.549985064615029329e-02
6.530996953042341069e+00,3.441744102930664795e+00,1.204562025919707846e+00,1.472559435450296883e+00,5.545559046532791969e-01,1.002208016038223404e+00,1.082452978279521361e+00,7.194387685558012273e-03,1.001264674877508032e+00,1.067019025875074245e+00,4.129793885796788008e-03,1.091624301913803663e+00,1.250099101233389076e+00,2.991990183118416469e-01,-2.584495664732831734e-03,-2.054068714628375439e-02,2.740369241452416857e-04,-7.542256603548491700e-02
6.592034307743671384e+00,3.473909935668334725e+00,1.203123801087312872e+00,1.467930645390322919e+00,5.564676986178639373e-01,1.002277447124746645e+00,1.082491957633369806e+00,7.489447968459337669e-03,1.001308363595296624e+00,1.067050858595444573e+00,4.312388853599385084e-03,1.092159740004642332e+00,1.249779705147902709e+00,3.037600839516693130e-01,-2.463011136289575305e-03,-1.943738813791598755e-02,2.771149141092901780e-04,-7.534216426353143592e-02
6.653071662445001699e+00,3.506075768406004212e+00,1.201682490069531539e+00,1.463370749145961103e+00,5.583039074719753359e-01,1.002347225607914227e+00,1.082531161789926255e+00,7.789845563701039075e-03,1.001353383523770013e+00,1.067083499904676325e+00,4.502078785207338889e-03,1.092678261153900543e+00,1.249446307615611929e+00,3.082975565038468813e-01,-2.347527885955711432e-03,-1.840138871848599755e-02,2.801848699418973271e-04,-7.526129597077522992e-02
6.714109017146332015e+00,3.538241601143674142e+00,1.200240209649669598e+00,1.458874284855526726e+00,5.600689705257153594e-01,1.002419682729049022e+00,1.082572097491264485e+00,8.103399159876820829e-03,1.001399159600719457e+00,1.067116787929316413e+00,4.697055045808663613e-03,1.093178774139400566e+00,1.249098259812108092e+00,3.128062238279952778e-01,-2.237312592817016811e-03,-1.742311044993258978e-02,2.831900837738438774e-04,-7.517681541820206426e-02
6.775146371847661442e+00,3.570407433881343628e+00,1.198797989924482055e+00,1.454427294484516686e+00,5.617649893842034947e-01,1.002492469653825324e+00,1.082613246130421647e+00,8.422430713063630559e-03,1.001446179663669334e+00,1.067150864276995792e+00,4.899039450674469963e-03,1.093662558317681777e+00,1.248736605863297822e+00,3.172887710820059826e-01,-2.131090359752040204e-03,-1.648800865070264299e-02,2.861870237596625074e-04,-7.509188839169436691e-02
6.836183726548992645e+00,3.602573266619013559e+00,1.197356382449156653e+00,1.450032480261446155e+00,5.633930339394140896e-01,1.002567691294211416e+00,1.082655966582263485e+00,8.754126824908024795e-03,1.001494103301340921e+00,1.067185635339513272e+00,5.106982337204898047e-03,1.094129699145934609e+00,1.248361511849813255e+00,3.217439587431956127e-01,-2.029001626655873788e-03,-1.559720433264286110e-02,2.891226921030345520e-04,-7.500366426424509569e-02
6.897221081250322960e+00,3.634739099356683489e+00,1.195917671020957140e+00,1.445716907932071749e+00,5.649584095540686191e-01,1.002643554111607660e+00,1.082699100322229047e+00,9.092551920987325398e-03,1.001543137942263018e+00,1.067221163712965826e+00,5.321681773326676114e-03,1.094579447803703420e+00,1.247972611596620762e+00,3.261676806223591241e-01,-1.932904684599159092e-03,-1.476925895987258458e-02,2.920416140648970124e-04,-7.491456820114816839e-02
6.958258435951652388e+00,3.666904932094352976e+00,1.194481798583471921e+00,1.441450184875365137e+00,5.664609612458346710e-01,1.002721545695528071e+00,1.082743606216699295e+00,9.442909836748581212e-03,1.001593246495344536e+00,1.067257437856309110e+00,5.543110433390900822e-03,1.095012570028238486e+00,1.247570550817437507e+00,3.305610084602188525e-01,-1.840344526314363236e-03,-1.397770735789861073e-02,2.949049365030575239e-04,-7.482257723166918506e-02
7.019295790652983591e+00,3.699070764832022906e+00,1.193049102743705348e+00,1.437232180640939161e+00,5.679015017747035543e-01,1.002800522606108746e+00,1.082788746079040854e+00,9.801399230228064613e-03,1.001644329907590336e+00,1.067294440149491930e+00,5.771018999396929083e-03,1.095429402702265076e+00,1.247155660409314137e+00,3.349236023462692780e-01,-1.751259379656795821e-03,-1.322168358425898811e-02,2.977416257204376702e-04,-7.472924066055315617e-02
7.080333145354313018e+00,3.731236597569692393e+00,1.191621832540066706e+00,1.433081560113320441e+00,5.692856471985415778e-01,1.002881313187043988e+00,1.082835052872899384e+00,1.017102272827415631e-02,1.001696658832013753e+00,1.067332235726180079e+00,6.006454882332280636e-03,1.095829496764824995e+00,1.246727800529241925e+00,3.392523811233074116e-01,-1.666823509752027917e-03,-1.251250251216821235e-02,3.005292917205136397e-04,-7.463342726840216379e-02
7.141370500055643333e+00,3.763402430307362323e+00,1.190200687312448213e+00,1.428992144556595623e+00,5.706153558567260697e-01,1.002963439080053920e+00,1.082882217041916340e+00,1.055024320947369962e-02,1.001749823873017364e+00,1.067370732633240005e+00,6.248070293529552760e-03,1.096213180261366160e+00,1.246287320267787990e+00,3.435469836175283342e-01,-1.586424699788549931e-03,-1.184321934135961103e-02,3.032796977045940177e-04,-7.453578257462883938e-02
7.202407854756974537e+00,3.795568263045032253e+00,1.188784832877161524e+00,1.424950363040839107e+00,5.718887579860093551e-01,1.003047055237532348e+00,1.082930338077690458e+00,1.093973331664112141e-02,1.001804406648163281e+00,1.067410066247538092e+00,6.498036307953172948e-03,1.096580997732369944e+00,1.245834660683697415e+00,3.478078683439437269e-01,-1.509084826662781360e-03,-1.120383374944645960e-02,3.059885199428257581e-04,-7.443609407117909860e-02
7.263445209458303964e+00,3.827734095782701740e+00,1.187374917880594793e+00,1.420958819402009077e+00,5.731077139820942579e-01,1.003132361597632194e+00,1.082979541833102743e+00,1.134034635488035542e-02,1.001859816708281947e+00,1.067450105595680432e+00,6.754338380120141448e-03,1.096932756247544605e+00,1.245369853091207624e+00,3.520328820029083317e-01,-1.434914165795654140e-03,-1.059518845527693785e-02,3.086487621966029957e-04,-7.433407762954390152e-02
7.324482564159634279e+00,3.859899928520371670e+00,1.185975184667239724e+00,1.417042631949695597e+00,5.742835158240529037e-01,1.003218827376682443e+00,1.083029488295720988e+00,1.175030031045180313e-02,1.001916552838532093e+00,1.067490963671818838e+00,7.018878924559207068e-03,1.097268423790869862e+00,1.244893049399766305e+00,3.562204370497584205e-01,-1.365291745189298753e-03,-1.002986519126715208e-02,3.112756803069458857e-04,-7.423046430501815951e-02
7.385519918860965483e+00,3.892065761258041601e+00,1.184582386844816870e+00,1.413172706432665571e+00,5.754082239667311915e-01,1.003307342197090613e+00,1.083080743950870284e+00,1.217296069099426704e-02,1.001974261843867176e+00,1.067532564854416499e+00,7.290475086464449569e-03,1.097588708444623196e+00,1.244404747840834213e+00,3.603716750368402000e-01,-1.298348783307890506e-03,-9.489645913821133025e-03,3.138420537143769623e-04,-7.412401660522252578e-02
7.446557273562294910e+00,3.924231593995711087e+00,1.183196718213255672e+00,1.409348825293653684e+00,5.764826902848900758e-01,1.003396679051736795e+00,1.083132524827768339e+00,1.260397090539060357e-02,1.002033156731369834e+00,1.067574959109260924e+00,7.570009023137306246e-03,1.097893629499048229e+00,1.243905097431619478e+00,3.644852593907748628e-01,-1.234034785690831578e-03,-8.973921402396981342e-03,3.163841378030223146e-04,-7.401643181099622215e-02
7.507594628263625225e+00,3.956397426733381018e+00,1.181821571741534571e+00,1.405588496358499917e+00,5.775163899308697335e-01,1.003488426753910812e+00,1.083185841673424354e+00,1.304932536365674238e-02,1.002093193137366001e+00,1.067618134328861101e+00,7.857422777003275280e-03,1.098182872935311138e+00,1.243394148957275069e+00,3.685586047183163072e-01,-1.173234776598557159e-03,-8.490527198532349731e-03,3.188531176394049089e-04,-7.390549757577928591e-02
7.568631982964956428e+00,3.988563259471050948e+00,1.180456667822420869e+00,1.401885283758590894e+00,5.785092095500450338e-01,1.003580653494784425e+00,1.083239463718172590e+00,1.350197837421826530e-02,1.002154273969426024e+00,1.067662080439556682e+00,8.152453432532931824e-03,1.098457266573794833e+00,1.242872407026607728e+00,3.725934083728646984e-01,-1.115458088947981086e-03,-8.034495390640558968e-03,3.213075715609164397e-04,-7.379389780205823646e-02
7.629669337666286744e+00,4.020729092208720878e+00,1.179100076306208056e+00,1.398226502828499473e+00,5.794564804235918798e-01,1.003675654854770727e+00,1.083294847972029906e+00,1.397066423083981150e-02,1.002216664013025227e+00,1.067706839974684296e+00,8.456206726043601074e-03,1.098716970902738899e+00,1.242340079042932421e+00,3.765889230019607292e-01,-1.059972901976896772e-03,-7.599010736178589236e-03,3.236758181175317215e-04,-7.367842609783137320e-02
7.690706692367616171e+00,4.052894924946389921e+00,1.177752501951903730e+00,1.394614631372547153e+00,5.803606250383581688e-01,1.003771007547569205e+00,1.083350454888174719e+00,1.444637908695771238e-02,1.002279956396535221e+00,1.067752352227530510e+00,8.767237958570232512e-03,1.098961549634994261e+00,1.241797230689392739e+00,3.805421260324597932e-01,-1.006864732283142003e-03,-7.184702130520607619e-03,3.260329902572622288e-04,-7.356246273319906603e-02
7.751744047068946486e+00,4.085060757684059851e+00,1.176419162705666821e+00,1.391072426993169353e+00,5.812367894226044829e-01,1.003869059682471532e+00,1.083407770433466144e+00,1.493818345733244866e-02,1.002344724033814138e+00,1.067798704388696951e+00,9.087850285569309267e-03,1.099191825026612834e+00,1.241244300549559920e+00,3.844548195839749827e-01,-9.571356205516539165e-04,-6.800045479831923548e-03,3.283043453255777232e-04,-7.344271538645776032e-02
7.812781401770276801e+00,4.117226590421729782e+00,1.175095000096543663e+00,1.387572907470798533e+00,5.820716453498868681e-01,1.003967685780018826e+00,1.083465447931210690e+00,1.543807739494894651e-02,1.002410380435698523e+00,1.067845812473573242e+00,9.415887719608233633e-03,1.099407997247472402e+00,1.240681508847543135e+00,3.883264760411420102e-01,-9.093934514202843848e-04,-6.432592670780013129e-03,3.305570540320858122e-04,-7.332215979562398123e-02
7.873818756471607117e+00,4.149392423159399712e+00,1.173780110296426482e+00,1.384115814920497511e+00,5.828660240324544661e-01,1.004068667911987012e+00,1.083524611191913678e+00,1.595306911920565257e-02,1.002477418797564024e+00,1.067893746733068028e+00,9.753373297947743811e-03,1.099609842359984047e+00,1.240109038067316094e+00,3.921549225516110515e-01,-8.635978991154254691e-04,-6.081919937857655119e-03,3.327332220950219395e-04,-7.319828647859562276e-02
7.934856111172938320e+00,4.181558255897069643e+00,1.172478471368150199e+00,1.380717245546450922e+00,5.836319753420892154e-01,1.004170579690927489e+00,1.083584358367920109e+00,1.647775309144940831e-02,1.002545484781040441e+00,1.067942459842714076e+00,1.009902773536836863e-02,1.099797876539259534e+00,1.239527200454599409e+00,3.959408952698131867e-01,-8.204011368864736267e-04,-5.753423992553095834e-03,3.348785621115431721e-04,-7.307309794411591397e-02
7.995893465874266859e+00,4.213724088634738685e+00,1.171189164586669884e+00,1.377370817165004313e+00,5.843677366286521568e-01,1.004274499617775707e+00,1.083645366870354509e+00,1.701648482395166570e-02,1.002614789839177956e+00,1.067991982664956652e+00,1.045379049485845209e-02,1.099972423394183219e+00,1.238936232002842308e+00,3.996844234925823192e-01,-7.794186651796475122e-04,-5.443583843870387733e-03,3.369573098852707976e-04,-7.294506838368643165e-02
8.056930820575598062e+00,4.245889921372408615e+00,1.169909688086909538e+00,1.374064975744429651e+00,5.850667861808971359e-01,1.004379705514327314e+00,1.083707179622566574e+00,1.756655583027686568e-02,1.002685283670548433e+00,1.068042304235869100e+00,1.081757238361519442e-02,1.100133428337263908e+00,1.238336382582195805e+00,4.033840524701997055e-01,-7.401144636965296822e-04,-5.147784854391121954e-03,3.389925734656846438e-04,-7.281521084331755989e-02
8.117968175276928378e+00,4.278055754110078546e+00,1.168640772411895457e+00,1.370802057539952434e+00,5.857319271295138297e-01,1.004486568192470397e+00,1.083770028531558127e+00,1.812956935214369084e-02,1.002756874539065146e+00,1.068093424271687075e+00,1.119010988568138777e-02,1.100281177783377640e+00,1.237727926751196472e+00,4.070397049123737343e-01,-7.025527805732707928e-04,-4.866492327111671123e-03,3.409718141002904073e-04,-7.268299822140578126e-02
8.179005529978258693e+00,4.310221586847748476e+00,1.167387979615609472e+00,1.367602357240347732e+00,5.863805499259790999e-01,1.004595072759075114e+00,1.083833899534302425e+00,1.870560911866096451e-02,1.002829812019049305e+00,1.068145355647515338e+00,1.157252407630159421e-02,1.100416077740075993e+00,1.237111070867229934e+00,4.106518275674042595e-01,-6.674433234485980778e-04,-4.605388120376687974e-03,3.428944938837435270e-04,-7.254844034442610445e-02
8.240042884679589008e+00,4.342387419585418407e+00,1.166145366966822028e+00,1.364441368880274341e+00,5.869958358872388038e-01,1.004704880277041523e+00,1.083898581638700787e+00,1.929343432641394962e-02,1.002903706037951759e+00,1.068198080011586892e+00,1.196333113861258388e-02,1.100538201437342378e+00,1.236486085805343693e+00,4.142195456961283995e-01,-6.337725797666439844e-04,-4.356014690813729204e-03,3.447722887436779730e-04,-7.241202134633159537e-02
8.301080239380917547e+00,4.374553252323087449e+00,1.164912967127351484e+00,1.361318824465650223e+00,5.875785622055293977e-01,1.004816684146120798e+00,1.083964500323741476e+00,1.989600800601784222e-02,1.002979100457007444e+00,1.068251620414777170e+00,1.236487596739767325e-02,1.100647679214437957e+00,1.235853291437370993e+00,4.177422305332601504e-01,-6.015091566381648583e-04,-4.118079834067426420e-03,3.465800802199949589e-04,-7.227273660175717596e-02
8.362117594082249639e+00,4.406719085060757379e+00,1.163694974904510904e+00,1.358249328266077471e+00,5.881423651520817364e-01,1.004929435702510254e+00,1.084031006025652832e+00,2.050916191346441667e-02,1.003055433646588446e+00,1.068305956536991452e+00,1.277494772684408669e-02,1.100744960256735849e+00,1.235212822337329985e+00,4.212206023389841736e-01,-5.711219355279034725e-04,-3.895285134139771840e-03,3.483546404085357097e-04,-7.213209145942703349e-02
8.423154948783579954e+00,4.438884917798427310e+00,1.162490081911667472e+00,1.355226745385267328e+00,5.886842214308505294e-01,1.005044535557357177e+00,1.084098958569208238e+00,2.113881680909984045e-02,1.003133175256025300e+00,1.068361101167704774e+00,1.319561033159755321e-02,1.100830205928016392e+00,1.234564927278138713e+00,4.246542240247198619e-01,-5.423180910289368507e-04,-3.685153632325511436e-03,3.500454439727872995e-04,-7.198805817605637147e-02
8.484192303484910269e+00,4.471050750536097240e+00,1.161295556283912012e+00,1.352240730105769950e+00,5.891964839636928408e-01,1.005160227443261167e+00,1.084167275876954939e+00,2.177780256472578585e-02,1.003211982810955805e+00,1.068417046296190165e+00,1.362553992181857881e-02,1.100903460828993152e+00,1.233910048351767319e+00,4.280421828801675987e-01,-5.147147414461001463e-04,-3.484576641978792688e-03,3.517151315998156289e-04,-7.184317070623633117e-02
8.545229658186240584e+00,4.503216583273767171e+00,1.160112132306089672e+00,1.349293470317708632e+00,5.896821968828638294e-01,1.005278615996096248e+00,1.084237245192680943e+00,2.243506687910746047e-02,1.003292058261045838e+00,1.068473796785466945e+00,1.406569694438256427e-02,1.100965180256937570e+00,1.233248209655435357e+00,4.313853263878515421e-01,-4.883592266294208006e-04,-3.293896155969048591e-03,3.532870541952376877e-04,-7.169437212447070384e-02
8.606267012887570900e+00,4.535382416011437101e+00,1.158945330027895793e+00,1.346402878838961481e+00,5.901598268827235039e-01,1.005397357832071403e+00,1.084307430499052538e+00,2.310086768432972892e-02,1.003373347303490037e+00,1.068531344962097451e+00,1.451596381051982465e-02,1.101015563212619508e+00,1.232579622989323109e+00,4.346834547325129638e-01,-4.637438802400962751e-04,-3.116908607973153424e-03,3.548461020799100331e-04,-7.154506025260395918e-02
8.667304367588901215e+00,4.567548248749106143e+00,1.157788920615181461e+00,1.343547003017938390e+00,5.906105061354514074e-01,1.005518907559185715e+00,1.084379325455412824e+00,2.378575441617633568e-02,1.003455766829362883e+00,1.068589702358538673e+00,1.497609146675334992e-02,1.101054673885711210e+00,1.231904848792202634e+00,4.379358081674486480e-01,-4.401485988785953300e-04,-2.947892244334821606e-03,3.563017397373687478e-04,-7.139165407711259292e-02
8.728341722290231530e+00,4.599714081486776074e+00,1.156642897275803605e+00,1.340725582844468189e+00,5.910349421645217927e-01,1.005640924044617579e+00,1.084451502753391638e+00,2.447986727354068900e-02,1.003539541850329897e+00,1.068648845435236749e+00,1.544716540501343306e-02,1.101082900120458730e+00,1.231223839943116793e+00,4.411430472657484336e-01,-4.175501469413119135e-04,-2.786647200737878312e-03,3.577399245303326467e-04,-7.123756353987191481e-02
8.789379076991561845e+00,4.631879914224446004e+00,1.155511438936925650e+00,1.337951756964256278e+00,5.914476229169011168e-01,1.005765385420769098e+00,1.084525158963211000e+00,2.519183833658193011e-02,1.003624313776528831e+00,1.068708809156953210e+00,1.592773383793747582e-02,1.101100454666463335e+00,1.230536779211588883e+00,4.443051104598733647e-01,-3.962806231989765213e-04,-2.635706535614258054e-03,3.590866908207753102e-04,-7.107988830017025750e-02
8.850416431692892161e+00,4.664045746962115935e+00,1.154393023369324700e+00,1.335219746570274202e+00,5.918445985485876193e-01,1.005890660227769517e+00,1.084599303780980906e+00,2.591474309025081427e-02,1.003710576610434391e+00,1.068769536784142327e+00,1.642007410202183521e-02,1.101107488549019520e+00,1.229844202759945881e+00,4.474216890107214906e-01,-3.761244761864459391e-04,-2.493338139481578088e-03,3.604025913438559992e-04,-7.092101361512091751e-02
8.911453786394222476e+00,4.696211579699785865e+00,1.153284901214793878e+00,1.332520391293697593e+00,5.922176349871546286e-01,1.006018017827658095e+00,1.084674699681330345e+00,2.665423819777885256e-02,1.003797815281464834e+00,1.068831088287976128e+00,1.692202768501824967e-02,1.101104284908783537e+00,1.229146167296832459e+00,4.504930812855295619e-01,-3.568140814187669677e-04,-2.357455147926822321e-03,3.616394599481892610e-04,-7.075906774554055478e-02
8.972491141095551015e+00,4.728377412437454907e+00,1.152187794946453403e+00,1.329855730038671968e+00,5.925699126171438680e-01,1.006146530636341518e+00,1.084750784304356452e+00,2.740639161582492447e-02,1.003886457132889154e+00,1.068893404223565158e+00,1.743560109754747206e-02,1.101091070460420651e+00,1.228442756633696620e+00,4.535193670749949058e-01,-3.383847028641794605e-04,-2.228307952776148893e-03,3.628318640502819895e-04,-7.059540845399049636e-02
9.033528495796883107e+00,4.760543245175124838e+00,1.151106961294305675e+00,1.327241471815548524e+00,5.929201571461907294e-01,1.006276766106281029e+00,1.084827895958925925e+00,2.817383218631977146e-02,1.003976185503796748e+00,1.068956527236543552e+00,1.795949252656129508e-02,1.101068047333186639e+00,1.227734445623951398e+00,4.565005427994447973e-01,-3.211763229388169666e-04,-2.108430019934670347e-03,3.639579621515530764e-04,-7.042919408698011807e-02
9.094565850498213422e+00,4.792709077912794768e+00,1.150036252804802039e+00,1.324658124936243020e+00,5.932485075002550401e-01,1.006408492614078609e+00,1.084905889448815497e+00,2.895566686335503820e-02,1.004067184321282724e+00,1.069020429098852309e+00,1.849463781801027884e-02,1.101035457722524757e+00,1.227021461220934029e+00,4.594368117463651924e-01,-3.046850495238300925e-04,-1.993959861525721865e-03,3.650258665619634580e-04,-7.026075476952667320e-02
9.155603205199543737e+00,4.824874910650464699e+00,1.148975639603927013e+00,1.322105447206058271e+00,5.935555970205549370e-01,1.006541584681136525e+00,1.084984690562992515e+00,2.975145517344501486e-02,1.004159397783514818e+00,1.069085107962485459e+00,1.904089783922436122e-02,1.100993509964109052e+00,1.226303755955965524e+00,4.623282517658744428e-01,-2.888945333992458224e-04,-1.884761573127754879e-03,3.660404745835381434e-04,-7.009027774279238954e-02
9.216640559900874052e+00,4.857040743388134629e+00,1.147929145554971830e+00,1.319595197915958806e+00,5.938562358978550781e-01,1.006676496619156147e+00,1.085064558782156796e+00,3.056337847601292915e-02,1.004252754405196679e+00,1.069150588876526919e+00,1.959805437111682494e-02,1.100942424157966837e+00,1.225581709947450193e+00,4.651750203545170770e-01,-2.740402981345435541e-04,-1.782567602454101889e-03,3.669830843639264144e-04,-6.991706802659515552e-02
9.277677914602204368e+00,4.889206576125804560e+00,1.146895154274699236e+00,1.317122005405954921e+00,5.941458220905680987e-01,1.006812421104670729e+00,1.085145020721703046e+00,3.138789684300241634e-02,1.004347445640552339e+00,1.069216805720980767e+00,2.016710020214295546e-02,1.100882460593312739e+00,1.224855780125875038e+00,4.679774883086521564e-01,-2.599669895416795379e-04,-1.686170976634739950e-03,3.678856354586751334e-04,-6.974233788508829579e-02
9.338715269303532907e+00,4.921372408863473602e+00,1.145871023575781411e+00,1.314677816500385399e+00,5.944159190643824031e-01,1.006950486261038558e+00,1.085226726363756500e+00,3.223028990038065422e-02,1.004443158918835843e+00,1.069283857141074545e+00,2.074669801963763618e-02,1.100813779584986607e+00,1.224125759020741278e+00,4.707355913832572125e-01,-2.464889005497408465e-04,-1.594172934304984761e-03,3.687023630581302120e-04,-6.956437244290274158e-02
9.399752624004864998e+00,4.953538241601143532e+00,1.144857453600143682e+00,1.312264524778373298e+00,5.946697666608274924e-01,1.007089216098469686e+00,1.085308818177043833e+00,3.308389989612025434e-02,1.004540317894038859e+00,1.069351591890896458e+00,2.133893251915445002e-02,1.100736588773531421e+00,1.223391902179629120e+00,4.734495073286508759e-01,-2.336328556437736366e-04,-1.506756148803498107e-03,3.694924423515104210e-04,-6.938540243568008803e-02
9.460789978706195313e+00,4.985704074338813463e+00,1.143859323501027481e+00,1.309895855812569065e+00,5.949257999472652436e-01,1.007230398348577971e+00,1.085392320802866850e+00,3.395711663907035466e-02,1.004638475760361249e+00,1.069420166152873275e+00,2.194182249504833884e-02,1.100651220652754780e+00,1.222654949583604767e+00,4.761200298480642856e-01,-2.216353663845600894e-04,-1.425610836600935344e-03,3.701829062701003474e-04,-6.920270097669989351e-02
9.521827333407525629e+00,5.017869907076483393e+00,1.142870778986031510e+00,1.307554596574475925e+00,5.951639124509662260e-01,1.007371915044160682e+00,1.085476015757470991e+00,3.484021200053521311e-02,1.004737998652576181e+00,1.069489433981630100e+00,2.255720253787424703e-02,1.100557760648745109e+00,1.221914508594664106e+00,4.787468169657360106e-01,-2.101438161328729091e-04,-1.348132824481364841e-03,3.708597792076435257e-04,-6.901949052256046990e-02
9.582864688108855944e+00,5.050035739814153324e+00,1.141891777908923267e+00,1.305240527191401156e+00,5.953846653254629695e-01,1.007516162949213756e+00,1.085561265326012936e+00,3.574452458671048549e-02,1.004838610137328114e+00,1.069559499930923252e+00,2.318387311226318900e-02,1.100456397341343706e+00,1.221170758803882705e+00,4.813300313884975035e-01,-1.991468332783946161e-04,-1.274229834894519608e-03,3.714242729273897000e-04,-6.883209530125644626e-02
9.643902042810184483e+00,5.082201572551822366e+00,1.140926112387385727e+00,1.302964143284142784e+00,5.956028214194080128e-01,1.007660748486561397e+00,1.085646704895513182e+00,3.665891922949564286e-02,1.004940467311661534e+00,1.069630295646123885e+00,2.382269139968496222e-02,1.100347521283745689e+00,1.220424545006897343e+00,4.838708327496262784e-01,-1.888125660853186023e-04,-1.205086491168700074e-03,3.719746959784737592e-04,-6.864417898905256221e-02
9.704939397511514798e+00,5.114367405289492297e+00,1.139972150592394762e+00,1.300720494060919386e+00,5.958133442701354365e-01,1.007807703459117077e+00,1.085733477853339624e+00,3.759312845317343971e-02,1.005043515876010041e+00,1.069701827953253748e+00,2.447350796353211372e-02,1.100231182155615217e+00,1.219675492457919397e+00,4.863687742805914427e-01,-1.790287270165236101e-04,-1.139862635474369907e-03,3.724263739205149683e-04,-6.845260576622393123e-02
9.765976752212846890e+00,5.146533238027162227e+00,1.139027424419827295e+00,1.298502529569315778e+00,5.960078597298203995e-01,1.007955312998717545e+00,1.085820614665975903e+00,3.853911021656118707e-02,1.005147698558241931e+00,1.069774136700021527e+00,2.513615222359529347e-02,1.100107542141465222e+00,1.218923697573873310e+00,4.888239646373589431e-01,-1.696657294126522090e-04,-1.077621035569305058e-03,3.728504253445125236e-04,-6.826001463760408838e-02
9.827014106914177205e+00,5.178699070764832157e+00,1.138092604995708967e+00,1.296312004533848539e+00,5.961896120739996752e-01,1.008104936684100839e+00,1.085908871083757887e+00,3.950349027765143878e-02,1.005253164964295287e+00,1.069847107879272841e+00,2.581146310503897034e-02,1.099976977932639155e+00,1.218169878403483120e+00,4.912375862553459149e-01,-1.607438728522278895e-04,-1.018494176491803157e-03,3.731894681582107192e-04,-6.806429134601710285e-02
9.888051461615507520e+00,5.210864903502502088e+00,1.137172146920097271e+00,1.294160890985391887e+00,5.963763936356368811e-01,1.008255521623092399e+00,1.085997654794885969e+00,4.048131693849161411e-02,1.005359662382363961e+00,1.069920913146922725e+00,2.649830872684927341e-02,1.099839598084312975e+00,1.217413931447961506e+00,4.936095418823483461e-01,-1.524276942063306406e-04,-9.636085243379334444e-04,3.734874250681599075e-04,-6.786706139011401684e-02
9.949088816316836059e+00,5.243030736240171130e+00,1.136260598978849012e+00,1.292034032942750210e+00,5.965483633875150460e-01,1.008407772931102064e+00,1.086087352588715582e+00,4.147611803696125976e-02,1.005467524707700733e+00,1.069995293579068196e+00,2.719844446116043493e-02,1.099695499105198371e+00,1.216655779073920751e+00,4.959396875923273718e-01,-1.444690541790728919e-04,-9.112083453195509971e-04,3.737141580300267071e-04,-6.766721957536796228e-02
1.001012617101816637e+01,5.275196568977841061e+00,1.135357913679262198e+00,1.289931234102248414e+00,5.967060157198905701e-01,1.008561280962503526e+00,1.086177729940550396e+00,4.248601658513529583e-02,1.005576394310852439e+00,1.070070516133212246e+00,2.791020531548990893e-02,1.099545018243391903e+00,1.215895988848118447e+00,4.982290961563294318e-01,-1.368597863273946619e-04,-8.612308787164898094e-04,3.738864934259823422e-04,-6.746539168469853354e-02
